secret_religious_society_waldensian_desc_REAL;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;Dès leurs humbles origines, les chrétiens ont refusé d'abandonner leur foi face à la persécution. Ainsi, une riche tradition de martyrs et de paroisses secrètes peut donner de l'espoir à des groupes de croyants, même dans les périodes les plus difficiles, peu importe la religion qu'ils sont obligés de professer publiquement. Entre eux, ils peuvent professer leur vraie foi en Dieu, et leur Dieu est amour.;Seit ihren bescheidenen Anfängen haben sich Christen durch ihre beharrliche Weigerung hervorgetan, angesichts der Verfolgung von ihrem Glauben abzulassen. Daher kann eine lange Tradition von Märtyrern und Untergrundgemeinden Gruppen von Gläubigen selbst in den finstersten Zeiten Hoffnung geben, ganz gleich, was sie durch Zwang nach außen hin bekennen müssen. Untereinander können sie ihren wahren Glauben an Gott bekennen, und ihr Gott heißt Liebe.;;Desde sus humildes orígenes, los cristianos se han caracterizado por su negativa a abandonar su fe ante la opresión. Tanto es así, que una nutrida tradición de mártires y parroquias clandestinas consigue dar esperanza a grupos de creyentes incluso en los tiempos más oscuros, sin importar qué otra fe les obliguen a profesar en público. Entre ellos pueden mostrar su verdadera fe en Dios, y su Dios es amor.;;;;;;;;;x
secret_religious_society_bogomilist_desc_REAL;Bogomilism is a Gnostic sect centered around a dualistic doctrine. Its members believe in two Gods - the good God who is the creator of the heavenly spiritual realm and the evil God who created the physical world with all its temptations and suffering.;Le bogomilisme est une secte gnostique centrée autour d'une doctrine dualiste. Ses membres croient en deux dieux: le bon Dieu qui est le créateur du royaume spirituel céleste et le Dieu malin qui a créé le monde physique avec toutes ses tentations et ses souffrances.;Die Bogomilen sind eine gnostische Sekte mit einer dualistischen Doktrin. Die Anhänger dieser Sekte glauben an zwei Götter: den guten Gott, der das spirituelle Himmelreich erschaffen hat, und den bösen Gott, der die physische Welt mit ihren Versuchungen und ihrem Leiden erschaffen hat.;;El bogomilismo es una secta gnóstica en torno a una doctrina dualista. Sus miembros creen en dos dioses: el buen Dios, creador del mundo espiritual, y el dios malo, creador del mundo físico con todas sus tentaciones y sufrimiento.;;;;;;;;;x
secret_religious_society_monothelite_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott verrichten.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo más profundo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x
secret_religious_society_iconoclast_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott verrichten.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo hondo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x
secret_religious_society_paulician_desc_REAL;Paulicianism is a Gnostic sect centered around a dualistic doctrine. Its members believe in two Gods - the good God who is the creator of the heavenly spiritual realm and the evil God who created the physical world with all its temptations and suffering.;Le paulicisme est une secte gnostique centrée autour d'une doctrine dualiste. Ses membres croient en deux dieux: le bon Dieu qui est le créateur du royaume spirituel céleste et le Dieu malin qui a créé le monde physique avec toutes ses tentations et ses souffrances.;Die Paulikianer sind eine gnostische Sekte mit einer dualistischen Doktrin. Die Anhänger dieser Sekte glauben an zwei Götter: den guten Gott, der das spirituelle Himmelreich erschaffen hat, und den bösen Gott, der die physische Welt mit ihren Versuchungen und ihrem Leiden erschaffen hat.;;El paulicianismo es una secta gnóstica en torno a una doctrina dualista. Sus miembros creen en dos dioses: el buen Dios, creador del mundo espiritual, y el dios malo, creador del mundo físico con todas sus tentaciones y sufrimiento.;;;;;;;;;x
secret_religious_society_miaphysite_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott verrichten.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo hondo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x
secret_religious_society_monophysite_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott verrichten.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo hondo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x
secret_religious_society_nestorian_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott verrichten.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo hondo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x
secret_religious_society_messalian_desc_REAL;The Messalians, 'the ones who pray', are a Christian sect. They believe that perfection can only be attained by perceiving God as He reveals Himself to the carnal senses. To bring forth such revelations, the only path is prayer - neither the church, baptism or any other sacrament can drive the desires from the soul and invite God.;Les messaliens, « ceux qui prient », sont une secte chrétienne. Ils croient que la perfection ne peut être atteinte qu'en percevant Dieu lorsqu'il se révèle aux cinq sens. Pour faire naître ces révélations, le seul chemin est la prière - ni l'Église, ni le baptême, ni aucun autre sacrement ne peut chasser les désirs de l'âme et inviter Dieu.;Die Messalianer (die Betenden) sind eine christliche Sekte. Sie glauben, dass Perfektion nur durch die Wahrnehmung Gottes, wie er sich den fleischlichen Sinnen offenbart, erlangt werden kann. Der einzige Weg zur Hervorrufung solcher Offenbarungen ist das Gebet und weder die Kirche noch die Taufe noch ein anderes Sakrament kann die Begierden aus der Seele treiben und Gott herbeirufen.;;Los mesalianos, «quienes no rezan», son una secta cristiana. Creen que la perfección solo puede alcanzarse percibiendo a Dios por sus revelaciones a través de los sentidos carnales. El único camino para que se produzcan esas revelaciones es la oración: ni la Iglesia, ni el bautismo ni ningún otro sacramento puede impulsar los deseos del alma e invitar a Dios.;;;;;;;;;x
secret_religious_society_zikri_desc_REAL;The Zikris follow the teachings of the Quran, believed to have been verbally recited to Muhammed by God. They will proclaim that Muhammed is chosen by God, as prophet and the first Imam.;Les zikris suivent les enseignements du Coran, censés avoir été verbalement transmis à Mahomet par Dieu. Ils affirmeront que Mahomet a été choisi par Dieu, en tant que prophète et premier imam.;Die Zikris folgen den Lehren des Korans, von denen sie glauben, Mohammed habe sie von Allah selbst erfahren. Sie behaupten, Mohammed sei von Allah als Prophet und erster Imam auserwählt worden.;;Los zikris siguen en secreto las enseñanzas del Corán, cuyo contenido se cree que Dios recitó a Mahoma. Proclaman que Mahoma es el elegido de Dios, como profeta y como el primer imán.;;;;;;;;;x
secret_religious_society_yazidi_desc_REAL;The Yazidis believe that God created the world and tasked seven holy angels with its care. The first of the angels is the ambivalent Melek Taus, the Peacock Angel, a ruler who causes both good and bad to befall his mortal subjects.;Les yézidis croient que Dieu a créé le monde et l'a assigné à sept anges. Le premier des anges est l'ambivalent Malek Taous, l'ange paon, un souverain à l'origine du bien et du mal frappant ses sujets mortels.;Die Jesiden glauben, dass Gott die Welt erschaffen und sieben heilige Engel damit beauftragt habe, sich um die Welt zu kümmern. Der erste dieser Engel ist der ambivalente Melek Taus, der Pfauenengel, ein Herrscher, der sowohl für das Glück als auch für das Unglück verantwortlich ist, das seinen sterblichen Untertanen widerfährt.;;Los yazidíes creen que Dios creó el mundo y lo puso al cuidado de siete ángeles sagrados. El primero de estos ángeles es Melek Taus, «el ángel pavo real», un líder que provoca el bien y el mal sobre sus sujetos mortales.;;;;;;;;;x
secret_religious_society_hurufi_desc_REAL;The Hurufi follow the teachings of the Quran, believed to have been verbally recited to Muhammed by God. They will proclaim that Muhammed is chosen by God, as prophet and the first Imam. They spread their belief that God, through Muhammed, chose Ali as his successor, and thus the first caliph of the state of Islam. They will stand by what they believe to be the true word of God.;Les hurufites suivent les enseignements du Coran, censés avoir été verbalement transmis à Mahomet par Dieu. Ils affirmeront que Mahomet a été choisi par Dieu, en tant que prophète et premier imam. Ils répandent leur croyance que Dieu, par Mahomet, a choisi Ali comme son successeur, et donc comme premier calife de l'État de l'Islam. Ils resteront fidèles à ce qu'ils croient être la vraie Parole de Dieu.;Die Hurufi folgen den Lehren des Korans, von denen sie glauben, Mohammed habe sie von Allah selbst erfahren. Sie behaupten, Mohammed sei von Allah als Prophet und erster Imam auserwählt worden. Sie verbreiten ihren Glauben, Allah habe Ali durch Mohammed zu seinem Nachfolger und somit zum ersten Kalifen des Islamischen Staates erwählt. Sie sind felsenfest davon überzeugt, dass alles, was sie glauben, dem wahren Wort von Allah entspricht.;;Los hurufíes siguen en secreto las enseñanzas del Corán, cuyo contenido se cree que Dios recitó a Mahoma. Proclaman que Mahoma es el elegido de Dios, como profeta y como el primer imán. Profesan la creencia de que Dios, a través de Mahoma, eligió a Alí como su sucesor y, por ende, como primer califa del estado islámico. Se mantienen firmes sobre lo que creen que es la verdadera palabra de Dios.;;;;;;;;;x

secret_religious_society_kharijite_desc_REAL;The Khawariji follow the teachings of the Quran, believed to have been verbally recited to Muhammed by God. Unlike many other Muslim groups, they believe that any righteous and pious Muslim can become caliph, and that is is their duty to revolt against any ruler who deviates from their interpretation of Islam. Martyrdom and dying for Allah is a strong desire among the Khawariji.;Les kharidjites suivent les enseignements du Coran, censés avoir été verbalement transmis à Mahomet par Dieu. Contrairement à beaucoup d'autres groupes musulmans, ils croient que n'importe quel musulman juste et pieux peut devenir le calife, et c'est leur devoir de se révolter contre tout dirigeant qui s'écarte de leur interprétation de l'islam. Ils sont prêts à mourir en martyre pour Allah.;Die Charidschiten folgen den Lehren des Korans, von denen sie glauben, Mohammed habe sie von Allah selbst erfahren. Im Gegensatz zu anderen mohammedanischen Gruppen glauben die Charidschiten, dass jeder rechtschaffene und fromme Mohammedaner Kalif werden kann und dass es ihre Pflicht ist, sich gegen jeden Herrscher aufzulehnen, der von ihrer Auslegung des Islam abweicht. Das Märtyrertum und der Tod für Allah spielen bei den Charidschiten eine große Rolle.;;Los jariyitas siguen en secreto las enseñanzas del Corán, cuyo contenido se cree que Dios recitó a Mahoma. Al contrario que muchos otros grupos musulmanes, ellos creen que cualquier musulmán recto y piadoso puede convertirse en califa, y que es su deber sublevarse contra cualquier líder que no siga su interpretación del islam. El martirio y la muerte en nombre de Alá son un deseo ferviente entre los jariyitas.;;;;;;;;;x
secret_religious_society_samaritan_desc_REAL;The Samaritans believe that they follow the true religion of the Israelites, as it was before the Babylonian Captivity. Their tenants are similar to those of Judaism, but they have their own version of the Torah and pray facing Mount Gerizim, which they believe is the one true sanctuary chosen by God.;Les samaritains croient qu'ils suivent la vraie religion des israélites, comme c'était le cas avant la captivité babylonienne. Ils ont leur propre version de la Torah et prient face au mont Garizim, qui, selon eux, est le seul sanctuaire choisi par Dieu.;Die Samaritaner glauben, dass sie der wahren Religion der Israeliten folgen, wie sie vor der babylonischen Gefangenschaft beschaffen war. Ihre Lehren ähneln denen des Judentums, aber sie besitzen ihre eigene Version der Tora und wenden sich beim Gebet dem Berg Garizim zu, den sie für den einzig wahren von Gott erwählten heiligen Ort halten.;;Los samaritanos creen que siguen la verdadera religión de los israelitas, tal y como era antes del Cautiverio de Babilonia. Sus principios son similares a los del judaísmo, pero tienen su propia versión de la Torá y rezan hacia el Monte Guerizín, que creen que es el único y verdadero santuario elegido por Dios.;;;;;;;;;x
secret_religious_society_karaite_desc_REAL;Hidden Karaite communities have organized under oppression ever since the time of the Babylonian captivity. These groups welcome both those forced to convert away of Judaism, the Anusim, and those who have secretly become righteous converts, the ger tzedek. A community always cares for its own, knowing that as ages pass, true faith is worth persevering for. God will provide.;Les communautés cachées karaïtes se sont organisées sous l'oppression depuis l'époque de la captivité babylonienne. Ces groupes accueillent à la fois ceux qui ont été forcés d'abandonner le judaïsme, les Anoussim, et ceux qui se sont secrètement convertis, les ger tizedek. Une communauté s'occupe toujours de ses propres, sachant que comme les âges passent, la vraie foi vaut la peine persévérer pour. Dieu fournira.;Seit der babylonischen Gefangenschaft wurden in Zeiten der Unterdrückung immer wieder versteckte Karaitengemeinden gegründet. Diese Gruppen heißen sowohl die Anusim willkommen, die gezwungen wurden, sich vom Judentum abzuwenden, als auch die "ger tzedek", die heimlich zu rechtmäßigen Konvertiten geworden sind. Eine Gemeinde sorgt stets für ihre Angehörigen, da bekannt ist, dass im Lauf der Jahrhunderte wahrer Glaube es wert ist, standhaft an ihm festzuhalten. Gott wird für die Seinen sorgen.;;Comunidades karaítas secretas se han organizado bajo la opresión desde los tiempos del Cautiverio de Babilonia. Estos grupos incluyen tanto a aquellos obligados a dejar la fe judía, los anusim, como a aquellos que han pasado a ser rectos conversos en secreto, los ger tzedek. Una comunidad siempre cuida de los suyos, sabiendo que con el paso del tiempo, vale la pena preservar la fe verdadera. Dios proveerá.;;;;;;;;;x
secret_religious_society_mazdaki_desc_REAL;The Mazdaki believe that there are two original principles of the universe - the good Light and the evil Darkness. By a cosmic accident, the two has been mixed, and everything is tainted but God. Mankind's purpose is to spread the wisdom of their benevolent God and releasing their own inner Light through good conduct and kind actions.;Les mazdakites croient qu'il y a deux principes à l'origine de l'univers - la bonne Lumière et les Ténèbres maléfiques. Par un accident cosmique, les deux ont été mélangés, et tout est entaché sauf Dieu. Le but de l'humanité est de répandre la sagesse de leur Dieu bienveillant et de libérer leur propre Lumière intérieure par les bonnes actions.;Die Mazdakiten glauben, dass es zwei ursprüngliche Grundprinzipien des Universums gibt: das gute Licht und die böse Finsternis. Durch einen kosmischen Unfall wurden diese beiden Prinzipien vermischt und ist alles außer Gott befleckt. Der Zweck der Menschheit besteht darin, die Weisheit ihres wohlwollenden Gottes zu verbreiten und durch einen guten Lebenswandel und gute Taten ihr eigenes inneres Licht freizusetzen.;;Los mazdekitas creen que hay dos principios originales en el universo, uno benigno (la Luz) y otro maligno (la Oscuridad). Un accidente cósmico provocó que se mezclasen, volviéndolo todo impuro, salvo a Dios. El objetivo de la humanidad es dar a conocer la sabiduría de su benévolo Dios y liberar su propia Luz interior mediante la buena conducta y la bondad.;;;;;;;;;x
secret_religious_society_manichean_desc_REAL;The Manicheans believe that there are two original principles of the universe - the good Light and the evil Darkness. By a cosmic accident, the two has been mixed, and everything is tainted but God. Mankind's purpose is to spread the wisdom of their benevolent God and releasing their own inner Light through good conduct and kind actions.;Les mazdakites croient qu'il y a deux principes à l'origine de l'univers - la bonne Lumière et les Ténèbres maléfiques. Par un accident cosmique, les deux ont été mélangés, et tout est entaché sauf Dieu. Le but de l'humanité est de répandre la sagesse de leur Dieu bienveillant et de libérer leur propre Lumière intérieure par les bonnes actions.;Die Manichäisten glauben, dass es zwei ursprüngliche Grundprinzipien des Universums gibt: das gute Licht und die böse Finsternis. Durch einen kosmischen Unfall wurden diese beiden Prinzipien vermischt und ist alles außer Gott befleckt. Der Zweck der Menschheit besteht darin, die Weisheit ihres wohlwollenden Gottes zu verbreiten und durch einen guten Lebenswandel und gute Taten ihr eigenes inneres Licht freizusetzen.;;Los maniqueos creen que hay dos principios originales en el universo, uno benigno (la Luz) y otro maligno (la Oscuridad). Un accidente cósmico provocó que se mezclasen, volviéndolo todo impuro, salvo a Dios. El objetivo de la humanidad es dar a conocer la sabiduría de su benévolo Dios y liberar su propia Luz interior mediante la buena conducta y la bondad.;;;;;;;;;x
secret_religious_society_norse_pagan_desc_REAL;Knowing of the inevitable coming of Ragnarok, as foretold in their saga scriptures, Norse believers will work even in secret to prepare the world for the snowy hell of the Fimbulvetr and the great battles of all-consuming fire it presages. Practicing their secret rituals in the name of the Allfather, they will accept any kind of warrior who can stand with them in the struggle against the chaos and desolation that other faiths seem intent on bringing upon the world.;Connaissant la venue inévitable de Ragnarok, telle que prédite dans les Sagas, les croyants scandinaves travailleront même dans le secret pour préparer le monde à l'enfer neigeux de la Fimbulvetr et les grandes batailles du feu dévorant qu'il annonce. En pratiquant leurs rituels secrets au nom du Père de tout, ils accepteront tout type de guerrier qui peut se tenir avec eux dans la lutte contre le chaos et la désolation que les autres croyances semblent vouloir apporter au monde.;Die Anhänger der nordgermanischen Religion, die vom Kommen von Ragnarök wissen, das in ihren Schriften und Sagas vorhergesagt wird, sind sogar im Geheimen tätig, um die Welt auf die verschneite Hölle des Fimbulwinters und die großen Schlachten des alles verzehrenden Feuers der Prophezeiungen vorzubereiten. Sie praktizieren ihre geheimen Rituale im Namen des Allvaters und akzeptieren jeden Krieger, der ihnen im Kampf gegen das Chaos und die Verwüstung, mit denen offenbar die Anhänger anderer Religionen die Welt überziehen wollen, beistehen kann.;;Conocedores de la inevitable llegada de Ragnarok, anunciada en la saga de sus escrituras, los creyentes nórdicos trabajarán incluso en secreto para preparar el mundo para el infierno nevado de Fimbulvetr y para las grandes batallas que presagia, de un fuego que lo consumirá todo. Practican rituales secretos en nombre del Padre de Todos, y aceptarán a cualquier guerrero, del tipo que sea, que pueda resistir junto a ellos en la lucha contra el caos y la desolación que otras fes parecen querer traer al mundo.;;;;;;;;;x
secret_religious_society_finnish_pagan_desc_REAL;Even under the rule of another religion, the Suomenusko faith lives strong in some people. Communing with nature, they find their gods in the quiet places of the world. Among the trees, the brooks and the light of the moon, where they worship their divine kings in secret. But silence does not last forever, and it will soon be shattered by the storming in of Ukko on his chariot of thunder, his bolts of lightning striking the faithless to ash.;Même sous le règne d'une autre religion, la foi suomenusko est très ancrée en certaines personnes. Communiant avec la nature, ils trouvent leurs dieux dans les lieux tranquilles du monde. Parmi les arbres, les ruisseaux et la lumière de la lune, où ils adorent leurs rois divins en secret. Mais le silence ne dure pas éternellement, et il sera bientôt brisé par l'assaut d'Ukko sur son char de tonnerre, sa foudre réduisant les infidèles en cendres.;Selbst unter der Vorherrschaft einer anderen Religion ist der Suomenusko-Glaube in manchen Leuten auch weiterhin sehr stark verwurzelt. In der Zwiesprache mit der Natur finden sie ihre Götter an den stillen Orten der Welt, unter Bäumen, an Bächen und im Licht des Mondes, wo sie ihre göttlichen Könige heimlich anbeten können. Doch die Stille währt nicht ewig und wird bald durch das Heranstürmen von Ukko auf seinem Streitwagen des Donners und seine Blitze zerschlagen, die alle Ungläubigen zu Asche verbrennen.;;Incluso bajo el mandato de otra religión, la fe suomenusca vive con fuerza en el interior de algunos. Comulgan con la naturaleza y encuentran a sus dioses en los sitios en calma del mundo. Entre los árboles, en los arroyos y a la luz de la luna, donde adoran a sus reyes divinos a escondidas. Pero el silencio no es sempiterno y pronto quedará roto por la irrupción de Ukko, quien, montado sobre su carro de trueno, reducirá a cenizas a los infieles con sus rayos.;;;;;;;;;x
secret_religious_society_slavic_pagan_desc_REAL;Their identities marked by hidden axe amulets illustrating their devotion to Perun, underground Slavic curates pray in wild storms, their voices consumed by the thunder. In time they know that those who hunt them will be as powerless against the coming of Perun as the oak is against the lightning.;Leur identité affirmée par une amulette cachée en forme de hache illustrant leur dévotion pour Péroun, les prêtres slaves prient secrètement lors de violentes tempêtes, la voix couverte par le tonnerre. Avec le temps, ils savent que ceux qui les chassent seront aussi impuissants face à la venue de Péroun que le chêne l'est face à la foudre.;Slawische Kuraten des Untergrunds, die an verborgenen Axt-Amuletten zu erkennen sind, beten in starken Stürmen, in denen ihre Stimmen vom Donner verschlungen werden. Sie wissen, dass eine Zeit kommen wird, in der diejenigen, die Jagd auf sie machen, gegen das Kommen von Perun so hilflos sein werden wie die Eiche gegen den Blitz.;;Los vicarios eslavos clandestinos llevan su identidad marcada por amuletos de hacha ocultos que ilustran su devoción por Perún. Rezan en las virulentas tormentas, cuando el trueno consume sus voces. Al final, saben que aquellos que les dan caza quedarán tan impotentes ante la llegada de Perún como un roble ante un rayo.;;;;;;;;;x
secret_religious_society_tengri_pagan_desc_REAL;No matter how far you travel, and no matter what unbelievers say, you are always under the Heavenly Father, and standing upon the Earth Mother. This is how the followers of Tengri can be so certain in their faith that they follow it even in the face of persecution. All they have to do to prove their faith is to lift their eyes towards Tengri of the Blue Sky above, feel the protection nature provides, and let their Wind Horses ride in prayer to a better place.;Peu importe la distance à laquelle vous voyagez, et peu importe ce que les incrédules disent, vous êtes toujours en dessous du Père céleste, et au-dessus de la Terre Mère. C'est ainsi que les adeptes de Tengri peuvent être si assurés dans leur foi, au point de la suivre même lorsqu'ils sont persécutés. Tout ce qu'ils ont à faire pour prouver leur foi est de lever les yeux vers Tengri du ciel bleu, sentir la protection que la nature leur fournit, et laisser leurs Chevaux du Vent les conduire, par la prière, vers un monde meilleur.;Ganz gleich, wie weit sie reisen und was die Ungläubigen sagen, sind sie immer unter dem Himmelsvater und stehen auf der Mutter Erde. Daher können die Anhänger von Tengri so stark von ihrem Glauben überzeugt sein, dass sie selbst angesichts einer Verfolgung an ihm festhalten. Um ihren Glauben zu beweisen, brauchen sie lediglich den Blick auf Tengri, den blauen Himmel, zu richten, den Schutz zu spüren, den die Natur bietet, und ihre Windpferde im Gebet an einen besseren Ort reiten zu lassen.;;No importa cuán lejos hayas viajado, ni lo que digan los paganos: siempre estarás bajo el Padre Celestial y sobre la Madre Tierra. Así es cómo los seguidores de Tengri están tan seguros sobre la fe que siguen, aun cuando son perseguidos. Todo lo que deben hacer para demostrar su fe es alzar la vista hacia Tengri, allá en el cielo azul, sentir la protección que les brinda la naturaleza y dejar que sus caballos del viento cabalguen en sus oraciones por un lugar mejor.;;;;;;;;;x
secret_religious_society_aztec_desc_REAL;The faithful Aztecs bravely worship their high God, the warrior Huitzilopochtli, despite being surrounded by enemies on every side. If they stay true and send him human sacrifices as gifts, he will lead them to a new dawn, a glorious conquest of fire and blood.;Les fidèles aztèques adorent courageusement leur grand Dieu, le guerrier Huitzilopochtli, bien qu'entourés d'ennemis. S'ils lui restent fidèles et envoient des sacrifices humains, il les conduira à une nouvelle aurore, une conquête glorieuse du feu et du sang.;Die gläubigen Azteken verehren tapfer ihren höchsten Gott, den Krieger Huitzilopochtli, obwohl sie auf allen Seiten von Feinden bedrängt werden. Wenn sie ihrem Glauben treu sind und ihm Menschenopfer darbringen, wird er sie zu einer neuen Morgendämmerung führen, einer glorreichen Eroberung von Feuer und Blut.;;Los fervientes aztecas veneran valerosamente a su dios, el guerrero Huitzilopochtli, a pesar de verse completamente rodeados por sus enemigos. Si mantienen su fe y le envían sacrificios humanos como obsequio, los liderará hasta un nuevo comienzo, una conquista gloriosa de fuego y sangre.;;;;;;;;;x
