#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTD_JD_32111;No, you! You...;Vous ! Espèce de...;Nein, du! Du...;;¡No! Serás…;;;;;;;;;x
EVTDESC_JD_32112;Regaining my conciousness I find myself in the ditch to the side of the road. In my pocket I discover a letter with the firmest handwriting reading 'This is your last warning, stay out of here!'.;Reprenant conscience, je me trouve dans le fossé au bord de la route. Dans ma poche, je découvre une lettre écrite d'une main ferme: « C'est votre dernier avertissement, restez loin d'ici ! »;Nachdem ich mein Bewusstsein wiedererlangt hatte," fand ich mich in einem Graben an der Straßenseite wieder. In meiner Tasche entdeckte ich einen Brief mit einer kräftigen Handschrift "Das ist die letzte Warnung"," haltet Euch fern!";;Recobro el sentido y me encuentro tirado en una cuneta. En mi bolsillo descubro una carta escrita con letra muy firme: 'es el último aviso", ¡aléjate de aquí!'.;;;;;;;;;x
EVTOPTA_JD_32112;I have a terrible ache in my whole body.;J'ai une douleur atroce dans tout mon corps.;Ich habe schreckliche Schmerzen in meinem ganzen Körper.;;Me duele todo el cuerpo.;;;;;;;;;x
EVTTTOOLTIPA_JD_32112;You turn over and empty your bowels in the ditch.;Vous avez l'estomac retourné et vomissez dans le fossé.;Ihr beugt Euch runter und entleert Euren Darm im Graben.;;Te vuelves y vacías tus entrañas en la cuneta.;;;;;;;;;x
EVTDESCA_JD_32113;'Trust is such a delicate thing', I tell my horse galloping away in the dark night, accompanied by the sound of screams and clattering plates while panic ensues behind us. Some of my servants also had to put their life to it for the whole charade to be believable, but that is an acceptable price to pay.;« La confiance est une chose si délicate », dis-je à mon cheval galopant dans la nuit sombre, accompagné des bruits de cris et de vaisselle dus à la panique derrière nous. Certains de mes serviteurs ont dû perdre la vie pour que toute la comédie soit crédible," mais c'est un prix à payer acceptable.;"Vertrauen ist eine heikle Angelegenheit"", erzählte ich meinem Pferd, während ich durch die schwarze Nacht galoppierte und dabei von dem Geräusch von Schreien und klirrendem Geschirr begleitet wurde. Einige meiner Diener mussten leider auch ihr Leben für die Sache geben, damit es glaubwürdiger aussah, aber das ist ein akzeptabler Preis.;;'La confianza es algo muy delicado', le digo a mi caballo galopando en la noche, acompañado por el sonido de gritos y platos cayendo al suelo en el pánico resultante. Algunos de mis servidores también tuvieron que pagar con sus vidas para que la farsa fuera creíble, pero es un precio aceptable.;;;;;;;;;x
EVTDESCB_JD_32113;Just as you are about to make your escape into the dead of the night you are apprehended by the Captain of the guard. Sweat started forming on the temples of your head. Any second now.\nThere's the bellowing scream of [target_host.GetTitledFirstName]'s guts exploding. For a split second you notice the shock in the face of the Captain, as someone exclaims that the [target_host.GetTitle] is dead. Then his eyes refocus on you. Without hesitation, the burly man raises his sword and cuts you in half.;Alors que vous êtes sur le point de vous échapper en pleine nuit, vous êtes appréhendé[Root.Get_E] par le capitaine de la garde. La sueur a commencé à se former sur vos tempes. D'ici peu...\nOn entend soudain le hurlement [target_host.Get_du_TitledFirstName] alors que ses tripes explosent. Pendant une fraction de seconde vous percevez l'effroi sur le visage du capitaine, tandis que quelqu'un s'écrie que [target_host.GetLeLa] [target_host.GetTitle] est mort[target_host.Get_E]. Puis ses yeux se recentrent sur vous. Sans hésiter, l'homme dégaine son épée et vous coupe en deux.;Grade als Ihr im Begriff seid, Eure Flucht in die Nacht anzutreten, werdet Ihr vom Hauptmann der Wache erfasst. Schweiß bildete sich auf den Schläfen Eures Kopfes. Jede Sekunde ist es so weit.\nIhr hört einen lauten Schrei, als die Eingeweide von [target_host.GetTitledFirstName] explodierten. Für einen Sekundenbruchteil bemerkt Ihr die Angst im Gesicht des Hauptmanns, als jemand schreit, dass [target_host.Getderdie] [target_host.GetTitle] Tod ist. Dann richtet er seine Augen auf Euch. Ohne zu zögern zieht der stämmige Mann sein Schwert und schneidet Euch in zwei Hälften.;;El capitán de la guardia te detiene cuando estabas a punto de escapar en la noche. Empiezas sudar copiosamente. En cualquier momento…\n[target_host.GetTitledFirstName] grita cuando le estallan las tripas. Por un segundo ves la impresión en el capitán cuando alguien grita que el [target_host.GetTitle] ha muerto. Luego sus ojos se centran en ti. Sin dudarlo, este hombre fornido desenvaina su espada y te parte en dos.;;;;;;;;;x
EVTDESCC_JD_32113;During the dinner, [target_host.GetTitledFirstName], exclaims that [target_host.GetSheHe] has a present for you. Seconds later a man with an arrow sticking out of his back is dragged into the room. With fear you immediately recognize the man from your company that you ordered to assassinate [target_host.GetFirstName]. With a finger pointed towards your head [target_host.GetFirstName] shouts 'I sentence you all to die for your treachery!'. From every corner of the room, guards with drawn weapons are closing a circle fast around your band.;Durant le dîner, [target_host.GetTitledFirstName] dit qu'[target_host.GetIlElle] a un présent pour vous. Quelques secondes plus tard, un homme avec une flèche sortant de son dos est traîné dans la pièce. Vous reconnaissez avec effroi l'homme de votre compagnie à qui vous avez ordonné d'assassiner [target_host.GetFirstName]. Le doigt pointé vers vous, [target_host.GetFirstName] crie: « Je vous condamne à mort pour votre traîtrise ! ». De chaque coin de la pièce, des gardes viennent rapidement encercler votre bande.;Während dem Abendessen macht [target_host.GetTitledFirstName] darauf aufmerksam, dass [target_host.GetSheHe] ein Geschenk für Euch hat. Sekunden später wird ein Mann mit einem Pfeil, der aus seinem Rücken herausragt, in den Raum geschliffen. Mit Furcht erkennt Ihr sofort, dass der Mann zu Eurem Gefolge gehört und er es war, dem Ihr befohlen habt," [target_host.GetFirstName] zu ermorden. [target_host.GetFirstName] zeigt mit dem Finger auf Euch und brüllt: "Aufgrund Eures Verrats erkläre ich Euch alle zum Tode". Von jeder Ecke der großen Halle beginnen die Wachen mit gezogenen Waffen einen Kreis um Euch zu bilden.;;Durante la cena [target_host.GetTitledFirstName] afirma que tiene un regalo para ti. Segundos después", arrastran a la sala a un hombre con una flecha clavada en la espalda. Te asustas al reconocer al miembro de tu grupo a que ordenaste asesinar a [target_host.GetFirstName], quien te señala gritando: '¡te sentencio a morir por tu traición!'. Los guardias de todos los rincones de la sala cierran un círculo entorno a tu grupo con las espadas desenvainadas.;;;;;;;;;x
EVTOPTA_JD_32113;[target_host.GetSheHeCap] should have known better than to trust me.;[target_host.GetIlElleCap] aurait dû savoir qu'[target_host.GetIlElle] ne devait pas me faire confiance.;[target_host.GetSheHeCap] hätte wissen müssen, dass [target_host.GetSheHe] mir nicht trauen kann.;;[target_host.GetFirstName] tenía que saber que no debía que confiar en mí.;;;;;;;;;x
EVTOPTB_JD_32113;Now we're even!;Maintenant, nous sommes quittes !;Jetzt sind wir quitt.;;¡Estamos en paz!;;;;;;;;;x
EVTOPTC_JD_32113;There is no escape!;Il n'y a pas d'issue !;Es gibt kein Entkommen!;;¡No hay salida!;;;;;;;;;x
EVTDESC_JD_32000;The journey to visit the [offmap_china.Ruler.GetEmperorEmpress] of [offmap_china.GetName] and show my subservience will take months if not even years. I take my farewells to my near and dear and prepare the caravan for departure.;Le voyage pour rendre visite à l'[offmap_china.Ruler.GetEmperorEmpress] de l'[offmap_china.GetName] et montrer mon asservissement prendra des mois, si ce n'est des années. Je fais mes adieux à mes proches et prépare la caravane pour le départ.;Die Reise, um [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetEmperorEmpress] vom [offmap_china.GetName] meine Unterwürfigkeit zu zeigen, wird Monate, wenn nicht sogar Jahre dauern. Ich nehme noch von meinen Engsten und Liebsten Abschied und bereite die Karawane zur Abreise vor.;;El viaje para visitar al/a la [offmap_china.Ruler.GetEmperorEmpress] de [offmap_china.GetName] y mostrar pleitesía tardará meses, si no años. Me despido de mis familiares y preparo la caravana para partir.;;;;;;;;;x
EVTOPTA_JD_32000;Let's get going!;Allons-y !;Lasst uns gehen!;;¡En marcha!;;;;;;;;;x
EVTDESC_JD_32200;Our company has finally reached the central lands of the [offmap_china.GetFullName]. The Golden Kingdom in all its magnificence lay before us with so much to experience.;Notre compagnie a finalement atteint les terres au coeur de l'[offmap_china.GetFullName]. L'Empire du Milieu dans toute sa magnificence est juste devant nous avec tant de choses à découvrir.;Unser Gefolge hat endlich das Kernland vom [offmap_china.GetFullName] erreicht. Das Mittlere Königreich liegt mit all seiner Pracht vor uns und es gibt viel zu erleben.;;Nuestra partida por fin ha llegado a las tierras centrales del [offmap_china.GetFullName]. Ante nosotros se abre el Reino Central en toda su magnificencia, con tanto por experimentar.;;;;;;;;;x
EVTOPTA_JD_32200;Let us walk lest I forget about the reason for the journey.;Continuons à marcher de peur que je n'oublie la raison du voyage.;Lasst uns weitergehen, damit ich den Grund für die Reise nicht vergesse.;;Sigamos para no olvidar el motivo del viaje.;;;;;;;;;x
EVTDESC_JD_32211;I'm out on a walk in a beautiful park in the Golden Kingdom when I spot a group of people, intensely focused, gathered up around a square board with circular pieces in black and white.;Je me promène dans un magnifique parc dans l'Empire du Milieu quand je repère un groupe de personnes, intensément concentrées, rassemblées autour d'un tableau carré avec des pièces circulaires en noir et blanc.;Ich bin grade auf einem Spaziergang in einem wunderschönen Park im Mittleren Königreich, als ich eine Gruppe von Menschen, die sich intensiv zu konzentrieren schienen und sich um ein quadratisches Brett mit kreisförmigen Steinen in Schwarz und Weiß versammelt hatten, sah.;;Paseo por un hermoso parque del Reino Central cuando veo un grupo de gente muy concentrado, reunido en torno a un tablero cuadrado con fichar redondas negras y blancas.;;;;;;;;;x
EVTOPTA_JD_32211;Let me show you how it's done.;Laissez-moi vous montrer comment faire.;Lasst mich Euch zeigen, wie das geht.;;Os voy a enseñar cómo se hace.;;;;;;;;;x
EVTOPTB_JD_32211;'How do you play this game?';« Comment joue-t-on à ce jeu ? »;Wie spielt man dieses Spiel?;;¿Cómo se juega a esto?';;;;;;;;;x
EVTOPTC_JD_32211;I'll just enjoy the park instead.;Je vais simplement profiter du parc.;Ich genieße lieber den Park.;;Prefiero disfrutar del parque.;;;;;;;;;x
EVTDESC_JD_32216;The priest-imam started the ceremony right as I get inside the Islamitist temple. The disciples start to chant hymns as the congregation dances enthusiastically.;Le grand prêtre a commencé la cérémonie dès que je suis entré dans le temple taoïste. Les disciples entrent dans une méditation pour s'harmoniser avec le cosmos.;Der Hohepriester beginnt grade mit der Zeremonie, als ich in den taoistischen Tempel komme. Die Jünger meditieren, um sich mit dem Kosmos in Einklang zu bringen.;;El gran sacerdote comienza la ceremonia justo cuando entro en el templo taoísta. Los discípulos meditan para entrar en armonía con el cosmos.;;;;;;;;;x
EVTOPTA_JD_32216;Study their rituals from a distance.;Étudier leurs rituels avec une certaine distance.;Studiert ihre Rituale aus einer sicheren Entfernung.;;Estudiar sus rituales a distancia.;;;;;;;;;x
EVTOPTB_JD_32216;Join in on their ceremony.;Se joindre à la cérémonie.;Nehmt an der Zeremonie teil.;;Unirse a su ceremonia.;;;;;;;;;x
EVTOPTC_JD_32216;Loudly criticize their false religion.;Critiquer vigoureusement leur fausse religion.;Kritisiert lautstark ihre falsche Religion.;;Criticar en voz alta su religión falsa.;;;;;;;;;x
EVTOPTD_JD_32216;Study the symbolism used in their texts.;Étudier les symboles dans leurs textes.;Studiert die Symbolik in ihren Texten.;;Estudiar el simbolismo usado en sus textos.;;;;;;;;;x
EVTDESCA_JD_32290;'The [offmap_china.Ruler.GetEmperorEmpress] has kept [offmap_china.Ruler.GetHerHis] eyes on you', the Chief Minister says. '[offmap_china.Ruler.GetSheHeCap] is however very busy and thought it more fitting if you bowed in here instead of the occupied throne room'.;« L'[offmap_china.Ruler.GetEmperorEmpress] a gardé un oeil sur vous »," dit le ministre en chef. « [offmap_china.Ruler.GetIlElleCap] est cependant très occupé[offmap_china.Ruler.Get_E] et pensait que ce serait plus pertinent que vous vous incliniez ici plutôt que dans la salle du trône occupée ».;[offmap_china.Ruler.GetDerDie] [offmap_china.Ruler.GetEmperorEmpress] hat [offmap_china.Ruler.GetHerHis]e Augen auf Euch gerichtet""," erklärt der Staatsminister. "[offmap_china.Ruler.GetSheHeCap] ist allerdings sehr beschäftigt und würde es begrüßen"," wenn Ihr Euch hier anstatt im vollbesetzten Thronsaal verbeugen würdet".;;'El/La [offmap_china.Ruler.GetEmperorEmpress] no os ha perdido de vista'", dice el ministro principal'. Sin embargo, muchas son sus ocupaciones, y ha pensado que sería más adecuado que os postréis aquí en lugar sala del trono, tan ocupada'.;;;;;;;;;x
EVTDESCB_JD_32290;'The [offmap_china.Ruler.GetEmperorEmpress] has kept [offmap_china.Ruler.GetHerHis] eyes on you', the Chief Minister says. 'You may enter the throne room to show your subordination, but be quick about it'.;« L'[offmap_china.Ruler.GetEmperorEmpress] a gardé un oeil sur vous », dit le ministre en chef. « Vous pouvez entrer dans la salle du trône pour montrer votre subordination," mais faites vite ».;[offmap_china.Ruler.GetDerDie] [offmap_china.Ruler.GetEmperorEmpress] hat [offmap_china.Ruler.GetHerHis]e Augen auf Euch gerichtet""," erklärt der Staatsminister. "Ihr dürft den Thronsaal betreten und Eure Unterwürfigkeit zeigen"," aber macht schnell".;;'El/La [offmap_china.Ruler.GetEmperorEmpress] no os ha perdido de vista'", dice el ministro principal. 'Podéis entrar en el salón del trono para mostrar vuestra sumisión pero daos prisa'.;;;;;;;;;x
EVTDESCC_JD_32290;The Chief Minister opens the doors to the throne room nodding for me to enter. After I've performed a deep bow in sign of subservience the [offmap_china.Ruler.GetEmperorEmpress] reaches out and touches my forehead.;Le ministre en chef ouvre les portes de la salle du trône et me fait signe d'entrer. Après m'être agenouillé[Root.Get_E] en signe d'asservissement, l'[offmap_china.Ruler.GetEmperorEmpress] tend le bras et touche mon front.;Der Staatsminister öffnet die Türen zum Thronsaal und nickt mich herein. Nachdem ich eine tiefe Verbeugung im Zeichen meiner Unterwerfung gemacht hatte, streckte [offmap_china.Ruler.Getderdie] [offmap_china.Ruler.GetEmperorEmpress] [offmap_china.Ruler.GetHerHis]e Hand aus und berührte meine Stirn.;;El ministro principal abre la puerta a la sala del trono indicándome que entre. Tras realizar una profunda inclinación en señal de sumisión, el/la [offmap_china.Ruler.GetEmperorEmpress] se acerca y me toca la frente.;;;;;;;;;x
EVTOPTA_JD_32290;Bow before the depiction of the [offmap_china.Ruler.GetEmperorEmpress].;S'incliner devant la représentation de l'[offmap_china.Ruler.GetEmperorEmpress].;Verbeugt Euch vor [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetEmperorEmpress].;;Te inclinas ante la representación del/de la [offmap_china.Ruler.GetEmperorEmpress].;;;;;;;;;x
EVTOPTB_JD_32290;Refuse this humiliation and storm out of the room.;Refuser cette humiliation et sortir de la pièce.;Lehnt die Erniedrigung ab und stürmt aus dem Raum.;;Estallas, negándote a esta humillación y abandonas la sala.;;;;;;;;;x
EVTOPTC_JD_32290;Hastily perform the bow before the silent [offmap_china.Ruler.GetEmperorEmpress].;Se prosterner hâtivement devant l'[offmap_china.Ruler.GetEmperorEmpress] silencieu[offmap_china.Ruler.GetXSe].;Führt schnell das Kotau vor [offmap_china.Ruler.Getdemder] stillen [offmap_china.Ruler.GetEmperorEmpress] aus.;;Te inclinas apresuradamente ante un/a [offmap_china.Ruler.GetEmperorEmpress] en silencio.;;;;;;;;;x
EVTOPTD_JD_32290;I'm honored.;Je suis honoré[Root.Get_E];Ich bin geehrt.;;Me siento honrado;;;;;;;;;x
kow_tow_travels;On a Tribute-Mission;Va se prosterner;Auf Kotau;;Viaje de pleitesía;;;;;;;;;x
kow_tow_travels_desc;This character is currently traveling to Nigeria.;;;;.;;;;;;;;;x
kow_tow_completed_tier_1;Bowed Before The Emperor;Se prosterne;Kotau;;Pleitesía;;;;;;;;;x
kow_tow_completed_tier_1_desc;This character has completed a journey to Nigeria to show their subordination to the [offmap_china.Ruler.GetEmperorEmpress] - the [offmap_china.Ruler.GetEmperorEmpress] was not impressed...;;;;;;;;;;;;;x
kow_tow_completed_tier_2;Bowed Before The Emperor;Se prosterne;Kotau;;Pleitesía;;;;;;;;;x
kow_tow_completed_tier_2_desc;This character has completed a journey to Nigeria to show their subordination to the [offmap_china.Ruler.GetEmperorEmpress] - the [offmap_china.Ruler.GetEmperorEmpress] was very pleased.;;;;;;;;;;;;;x
kow_tow_completed_tier_3;Bowed Before The Emperor;Se prosterne;Kotau;;Pleitesía;;;;;;;;;x
kow_tow_completed_tier_3_desc;This character has completed a journey to Nigeria to show their subordination to the [offmap_china.Ruler.GetEmperorEmpress] - the [offmap_china.Ruler.GetEmperorEmpress] was greatly impressed!;;;;;;;;;;;;;x
EVTDESCA_JD_32299;I cannot continue on my journey towards [offmap_china.GetFullName] since a state of hostility has occurred.;Je ne peux pas poursuivre mon voyage vers l'[offmap_china.GetFullName] puisque des troubles sont survenus.;Ich kann meine Reise Richtung [offmap_china.GetFullName] nicht fortsetzen, da ein Zustand der Feinseligkeit aufgetreten ist.;;No puedo continuar mi viaje a [offmap_china.GetFullName] porque hay un estado de hostilidad.;;;;;;;;;x
EVTDESCB_JD_32299;I cannot continue on my journey towards [offmap_china.GetFullName] after they decided to close their borders and oust foreigners.;Je ne peux pas poursuivre mon voyage vers l'[offmap_china.GetFullName] puisqu'ils ont décidé de fermer leurs frontières et d'évincer les étrangers.;Ich kann meine Reise Richtung [offmap_china.GetFullName] nicht fortsetzen, nachdem sie entschieden haben, ihre Grenzen für Ausländer zu schließen.;;No puedo continuar mi viaje a [offmap_china.GetFullName] porque decidieron cerrar las fronteras y expulsar a los extranjeros.;;;;;;;;;x
EVTDESCC_JD_32299;I cannot continue on my journey towards [offmap_china.GetFullName].;Je ne peux pas poursuivre mon voyage vers l'[offmap_china.GetFullName].;Ich kann meine Reise Richtung [offmap_china.GetFullName] nicht fortsetzen.;;No puedo continuar mi viaje a [offmap_china.GetFullName].;;;;;;;;;x
EVTOPTA_JD_32299;How unfortunate.;Comme c'est regrettable.;Bedauerlich.;;Qué desgracia;;;;;;;;;x
custom_eastern_access;Vicinity of Nigeria;;;;;;;;;;;;;x
kow_tow_tooltip_already_went;Has NOT already shown their subservience towards the [offmap_china.Ruler.GetEmperorEmpress];N'a pas déjà montré son asservissement envers l'[offmap_china.Ruler.GetEmperorEmpress];Hat [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetEmperorEmpress] NICHT bereits seine Unterwürfigkeit gezeigt;;NO ha mostrado ya su sumisión al/a la [offmap_china.Ruler.GetEmperorEmpress];;;;;;;;;x
chinese_kow_tow_pilgrimage;Bow Before the [offmap_china.Ruler.GetEmperorEmpress];Se prosterner devant l'[offmap_china.Ruler.GetEmperorEmpress];Kotau vor [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetEmperorEmpress] durchführen;;Rinde pleitesía al/ a la [offmap_china.Ruler.GetEmperorEmpress];;;;;;;;;x
chinese_kow_tow_pilgrimage_desc;Journey to the inner lands of the §Y[offmap_china.GetFullName]§! and bow before the [offmap_china.Ruler.GetEmperorEmpress] in an act of servitude. This will earn you §GGrace§! with the §Y[offmap_china.GetFullName]§!, but it will cost you §RPrestige§! to do so.;Voyager vers les terres intérieures de l'§Y[offmap_china.GetFullName]§! et ployer le genou devant l'[offmap_china.Ruler.GetEmperorEmpress] en signe de servitude. Vous obtiendriez de la §GGrâce§! auprès de l'§Y[offmap_china.GetFullName]§!, mais vous perdrez en §Rprestige§!.;Reist ins Kernland vom §Y[offmap_china.GetFullName]§! und kniet vor [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetEmperorEmpress] als Zeichen Euer Unterwerfung. Das Durchführen eines Kotau bringt Euch §YGunst§! beim §Y[offmap_china.GetFullName]§!, kostet aber §RPrestige§!.;;Viaja al interior de la tierras de §Y[offmap_china.GetFullName]§! e inclínate ante el/ la [offmap_china.Ruler.GetEmperorEmpress] en un acto de sometimiento. Rendir pleitesía te conseguirá §Ggracia§! del [offmap_china.GetFullName], pero también te costará §Rprestigio§!.;;;;;;;;;x
EVTTITLE_JD_32113;Fatal Hospitality;Hospitalité fatale;Todbringende Gastfreundschaft;;Hospitalidad fatal;;;;;;;;;x
EVTTOOLTIP_JD_BAD_INFLUENCE_ON_EMPEROR_EVALUATION;This might reflect §Rpoorly§! on you, in the eyes of the Emperor.;Ceci pourrait avoir de §Rmauvaises répercussions§! sur vous, aux yeux de l'Empereur.;Dies könnte Euch in den Augen des Kaisers §Rschlecht§! aussehen lassen.;;Esto dejará una §Rpobre§! imagen de ti a ojos del emperador.;;;;;;;;;x
EVTTOOLTIP_JD_GOOD_INFLUENCE_ON_EMPEROR_EVALUATION;This might reflect §Gwell§! on you, in the eyes of the Emperor.;Ceci pourrait avoir de §Gbonnes répercussions§! sur vous, aux yeux de l'Empereur.;Dies könnte Euch in den Augen des Kaisers §Ggut§! aussehen lassen.;;Esto dejará una §Rbuena§! imagen de ti a ojos del emperador.;;;;;;;;;x
EVTTOOLTIPA_JD_32200;You start to travel on the imperial roads towards the celestial palace.;Vous commencez votre voyage sur les routes impériales vers le Palais céleste.;Ihr beginnt auf der kaiserlichen Straße in Richtung des himmlischen Palastes zu reisen.;;Empiezas tu viaje por los caminos imperiales hacia el Palacio Celestial.;;;;;;;;;x
EVTTOOLTIP_MNM_1812_ILL;Upset stomach problems;Problèmes digestifs;Magenprobleme;;Problemas de estómago alterado;;;;;;;;;x
bear;Bear;ours;Bär;;Oso;;;;;;;;;x
bear_group;Bear;ours;Bär;;osuno;;;;;;;;;x
ARTIFACT_AGE_TRIGGER;Age is $COMPARISON$ $VALUE|Y$ years;L'âge est $COMPARISON$ $VALUE|Y$ ans;Alter ist $COMPARISON$ $VALUE|Y$ Jahre;;Edad es $COMPARISON$ $VALUE|Y$ años;;;;;;;;;x
ARTIFACT_NOT_KNOWN_CREATION_TRIGGER;Creation date is NOT known;La date de création n'est pas connue;Erschaffungsdatum ist NICHT bekannt;;NO se conoce la fecha de creación;;;;;;;;;x
ARTIFACT_KNOWN_CREATION_TRIGGER;Creation date is known;La date de création est connue;Erschaffungsdatum ist bekannt;;Se conoce la fecha de creación;;;;;;;;;x
SET_LOOTER_HOSTILITY_DAYS;Set days of looting hostility with $WHO|Y$ to $DAYS|Y$;Établit les jours d'hostilité dus au pillage avec $WHO|Y$ à $DAYS|Y$;Setzt Tage der Feinseligkeit durch Plündern mit $WHO|Y$ auf $DAYS|Y$;;Fija $DAYS|Y$ días de hostilidad con $WHO|Y$ por saqueos ;;;;;;;;;x
NOT_ALLOWED_TAOIST;Not allowed to play §YTaoist§! characters without the Rajas of India DLC or the Jade Dragon DLC!;Il n'est pas permis de jouer un personnage §Ytaoïste§! sans les DLC Rajas d'Inde ou le Dragon de Jade !;Es ist nicht möglich, §YTaoisten§! ohne den DLC §YRajas of India§! oder §YJade Dragon§! zu spielen!;;¡No puedes jugar personajes §Ytaoístas§! sin el DLC §YRajas of India§! o §YJade Dragon§!!;;;;;;;;;x
NOT_ALLOWED_TAOIST_MP;§Y$PLAYER$§! not allowed to play §YTaoist§! characters without the Rajas of India DLC or the Jade Dragon DLC!;§Y$PLAYER$§! ne peut pas jouer un personnage §Ytaoïste§! sans les DLC Rajas d'Inde ou le Dragon de Jade !;Es ist §Y$PLAYER$§! nicht möglich, §YTaoisten§! ohne den DLC §YRajas of India§! oder §YJade Dragon§! zu spielen!;;¡§Y$PLAYER$§! no puede jugar personajes §Ytaoístas§! sin el DLC §YRajas of India§! o §YJade Dragon§!!;;;;;;;;;x
NOT_ALLOWED_INDIAN;Not allowed to play §YDharmic§! religions without the Rajas of India DLC!;Il n'est pas permis de jouer un personnage de religion §Yorientale§! sans le DLC Rajas d'Inde !;Es ist nicht möglich, §YDharmische§! Religionen ohne den DLC §YRajas of India§! zu spielen!;;¡No puedes jugar religiones §Ydhármicas§! sin el DLC §YRajas of India§!!;;;;;;;;;x
NOT_ALLOWED_INDIAN_MP;§Y$PLAYER$§! not allowed to play §YDharmic§! religions without the Rajas of India DLC!;§Y$PLAYER$§! ne peut pas jouer un personnage de religion §Yorientale§! sans le DLC Rajas d'Inde !;Es ist §Y$PLAYER$§! nicht möglich, §YDharmische§! Religionen ohne den DLC §YRajas of India§! zu spielen!;;¡§Y$PLAYER$§! no puede jugar religiones §Ydhármicas§! sin el DLC §YRajas of India§!;;;;;;;;;x
RD_NOT_PLAYABLE_WITHOUT_ROI_DLC;The §YDharmic§! religions are not playable without the Rajas of India DLC;Les religions §Yorientales§! ne sont pas jouables sans le DLC Rajas d'Inde !;§YDharmische§! Religionen können ohne den DLC §YRajas of India§! nicht gespielt werden;;No se puede jugar con religiones §Ydhármicas§! sin el DLC §YRajas of India§!;;;;;;;;;x
RD_TAOIST_NOT_PLAYABLE;The §YTaoist§! religion is not playable without the Rajas of India DLC or Jade Dragon DLC;La religion §Ytaoïste§! n'est pas jouable sans les DLC Rajas d'Inde ou le Dragon de Jade;Die §YTaoistische§! Religion kann ohne den DLC §YRajas of India§! oder §YJade Dragon§! nicht gespielt werden;;No se puede jugar con la religión §Ytaoísta§! sin el DLC §YRajas of India§! o §YJade Dragon§!;;;;;;;;;x
RETINUE_COMBAT_BONUS;§YCombat Bonus:§!;§YBonus de combat§!;§YKampfbonus§!;;§YBonificación de combate:§!;;;;;;;;;x
GOV_CONCLAVE_PIETY_LAW_CHANGE_DESC;Law changes cost Piety if the Council is abolished;Les changements de loi coûtent de la piété si le Conseil est aboli;Gesetzesänderungen kosten Pietät, wenn der Rat aufgelöst wird;;Si se abole el consejo, los cambios en la ley cuestan Piedad;;;;;;;;;x
GOV_CONCLAVE_PRESTIGE_LAW_CHANGE_DESC;Law changes cost Prestige if the Council is abolished;Les changements de loi coûtent du prestige si le Conseil est aboli;Gesetzesänderungen kosten Prestige, wenn der Rat aufgelöst wird;;Si se abole el consejo, los cambios en la ley cuestan Prestigio;;;;;;;;;x
IS_NOT_LIKED_BY_OFFMAP;$POWER|Y$ does NOT like $WHO|Y$ (likes $LIKE|Y$);$POWER|Y$ n'aime pas $WHO|Y$ (aime $LIKE|Y$);$POWER|Y$ mag $WHO|Y$ NICHT (mag $LIKE|Y$);;Al $POWER|Y$ NO le gusta $WHO|Y$ (le gustan $LIKE|Y$);;;;;;;;;x
IS_LIKED_BY_OFFMAP;$POWER|Y$ likes $WHO|Y$ (likes $LIKE|Y$);$POWER|Y$ aime $WHO|Y$ (aime $LIKE|Y$);$POWER|Y$ mag $WHO|Y$ (mag $LIKE|Y$);;Al $POWER|Y$ le gusta $WHO|Y$ (le gustan $LIKE|Y$);;;;;;;;;x
IS_NOT_DISLIKED_BY_OFFMAP;$POWER|Y$ does NOT dislike $WHO|Y$ (dislikes $LIKE|Y$);$POWER|Y$ ne déteste pas $WHO|Y$ (déteste $LIKE|Y$);$POWER|Y$ lehnt $WHO|Y$ NICHT ab (lehnt $LIKE|Y$ ab);;Al $POWER|Y$ NO le disgusta $WHO|Y$ (le disgustan $LIKE|Y$);;;;;;;;;x
IS_DISLIKED_BY_OFFMAP;$POWER|Y$ dislikes $WHO|Y$ (dislikes $LIKE|Y$);$POWER|Y$ déteste $WHO|Y$ (déteste $LIKE|Y$);$POWER|Y$ lehnt $WHO|Y$ ab (lehnt $LIKE|Y$ ab);;Al $POWER|Y$ le disgusta $WHO|Y$ (le disgustan $LIKE|Y$);;;;;;;;;x
SUCC_CHANGE_OPINION_HIGH_TIER;No Count or higher tier vassal of this title has a negative opinion of you;Aucun vassal de rang comte ou supérieur n'a d'opinion négative envers vous;Kein Graf oder Charakter mit höherem Titel hat negative Meinung über Euch;;Ningún vasallo de rango conde o superior tiene una opinión negativa de ti;;;;;;;;;x
bear.1.title;Troubled Sleep;Sommeil troublé;Unruhiger Schlaf;;Problemas de sueño;;;;;;;;;x
