garde#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_emperor_klynian;Prymyer;;;;;;;;;;x;;;
city_emperor_female_klynian;Prymyer;;;;;;;;;;x;;;
city_barony_of_klynian;Misto;;;;;;;;;;;;;x
city_county_of_klynian;Rayon;;;;;;;;;;;;;x
city_duchy_of_klynian;Oblast;;;;;;;;;;;;;x
city_kingdom_of_klynian;Kray;;;;;;;;;;;;;x
city_empire_of_klynian;Republika;;;;;;;;;;;;;x
oligarchic_republic_baron_cossack;Mer;;;;;;;;;;;;;x
oligarchic_republic_baron_female_cossack;Mer;;;;;;;;;;;;;x
oligarchic_republic_count_cossack;Posadnyk;;;;;;;;;;;;;x
oligarchic_republic_count_female_cossack;Posadnyza;;;;;;;;;;;;;x
oligarchic_republic_duke_cossack;Holova;;;;;;;;;;;;;x
oligarchic_republic_duke_female_cossack;Holova;;;;;;;;;;;;;x
oligarchic_republic_king_cossack;Grand Holova;;;;;;;;;;;;;x
oligarchic_republic_king_female_cossack;Grand Holova;;;;;;;;;;;;;x
oligarchic_republic_emperor_cossack;Prymyer;;;;;;;;;;x;;;
oligarchic_republic_emperor_female_cossack;Prymyer;;;;;;;;;;x;;;
oligarchic_republic_barony_of_cossack;Misto;;;;;;;;;;;;;x
oligarchic_republic_county_of_cossack;Rayon;;;;;;;;;;;;;x
oligarchic_republic_duchy_of_cossack;Oblast;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_cossack;Grand Oblast;;;;;;;;;;;;;x
oligarchic_republic_empire_of_cossack;Republika;;;;;;;;;;;;;x
city_baron_cossack;Mer;;;;;;;;;;;;;x
city_baron_female_cossack;Mer;;;;;;;;;;;;;x
city_count_cossack;Posadnyk;;;;;;;;;;;;;x
city_count_female_cossack;Posadnyza;;;;;;;;;;;;;x
city_duke_cossack;Holova;;;;;;;;;;;;;x
city_duke_female_cossack;Holova;;;;;;;;;;;;;x
city_king_cossack;Grand Holova;;;;;;;;;;;;;x
city_king_female_cossack;Grand Holova;;;;;;;;;;;;;x
city_emperor_cossack;Prymyer;;;;;;;;;;x;;;
city_emperor_female_cossack;Prymyer;;;;;;;;;;x;;;
city_barony_of_cossack;Misto;;;;;;;;;;;;;x
city_county_of_cossack;Rayon;;;;;;;;;;;;;x
city_duchy_of_cossack;Oblast;;;;;;;;;;;;;x
city_kingdom_of_cossack;Grand Oblast;;;;;;;;;;;;;x
city_empire_of_cossack;Republika;;;;;;;;;;;;;x
oligarchic_republic_baron_bielarusskaja;Mer;;;;;;;;;;;;;x
oligarchic_republic_baron_female_bielarusskaja;Mer;;;;;;;;;;;;;x
oligarchic_republic_count_bielarusskaja;Pasadnik;;;;;;;;;;;;;x
oligarchic_republic_count_female_bielarusskaja;Pasadnitsa;;;;;;;;;;;;;x
oligarchic_republic_duke_bielarusskaja;Kiraunik;;;;;;;;;;;;;x
oligarchic_republic_duke_female_bielarusskaja;Kiraunica;;;;;;;;;;;;;x
oligarchic_republic_king_bielarusskaja;Grand Kiraunik;;;;;;;;;;;;;x
oligarchic_republic_king_female_bielarusskaja;Grand Kiraunica;;;;;;;;;;;;;x
oligarchic_republic_emperor_bielarusskaja;Batzka;;;;;;;;;;x;;;
oligarchic_republic_emperor_female_bielarusskaja;Mamtzia;;;;;;;;;;x;;;
oligarchic_republic_barony_of_bielarusskaja;Misto;;;;;;;;;;;;;x
oligarchic_republic_county_of_bielarusskaja;Rajon;;;;;;;;;;;;;x
oligarchic_republic_duchy_of_bielarusskaja;Voblasc;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_bielarusskaja;Grand Voblasc;;;;;;;;;;;;;x
oligarchic_republic_empire_of_bielarusskaja;Respublika;;;;;;;;;;;;;x
city_baron_bielarusskaja;Mer;;;;;;;;;;;;;x
city_baron_female_bielarusskaja;Mer;;;;;;;;;;;;;x
city_count_bielarusskaja;Pasadnik;;;;;;;;;;;;;x
city_count_female_bielarusskaja;Pasadnitsa;;;;;;;;;;;;;x
city_duke_bielarusskaja;Kiraunik;;;;;;;;;;;;;x
city_duke_female_bielarusskaja;Kiraunica;;;;;;;;;;;;;x
city_king_bielarusskaja;Grand Kiraunik;;;;;;;;;;;;;x
city_king_female_bielarusskaja;Grand Kiraunica;;;;;;;;;;;;;x
city_emperor_bielarusskaja;Batzka;;;;;;;;;;x;;;
city_emperor_female_bielarusskaja;Mamtzia;;;;;;;;;;x;;;
city_barony_of_bielarusskaja;Misto;;;;;;;;;;;;;x
city_county_of_bielarusskaja;Rajon;;;;;;;;;;;;;x
city_duchy_of_bielarusskaja;Voblasc;;;;;;;;;;;;;x
city_kingdom_of_bielarusskaja;Grand Voblasc;;;;;;;;;;;;;x
city_empire_of_bielarusskaja;Respublika;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
baron_novorusskiy;Smotriaschiy;;;;;;;;;;;;;x
baron_female_novorusskiy;Smotriaschaya;;;;;;;;;;;;;x
count_novorusskiy;Polozhenetz;;;;;;;;;;;;;x
count_female_novorusskiy;Polozhenka;;;;;;;;;;;;;x
duke_novorusskiy;Pahan;;;;;;;;;;;;;x
duke_female_novorusskiy;Pahanessa;;;;;;;;;;;;;x
king_novorusskiy;Blatnoy;;;;;;;;;;;;;x
king_female_novorusskiy;Blatnaya;;;;;;;;;;;;;x
emperor_novorusskiy;Avtoritet;;;;;;;;;;;;;x
emperor_female_novorusskiy;Avtoritet;;;;;;;;;;;;;x
count_title_consort_novorusskiy;Polozheniha;;;;;;;;;;;;;x
count_title_consort_female_novorusskiy;Polozhenchin;;;;;;;;;;;;;x
duke_title_consort_novorusskiy;Pahaniha;;;;;;;;;;;;;x
duke_title_consort_female_novorusskiy;Pahanchin;;;;;;;;;;;;;x
king_title_consort_novorusskiy;Blatnina;;;;;;;;;;;;;x
king_title_consort_female_novorusskiy;Blatnin;;;;;;;;;;;;;x
emperor_title_consort_novorusskiy;Avtoritetsha;;;;;;;;;;;;;x
emperor_title_consort_female_novorusskiy;Avtoritetchin;;;;;;;;;;;;;x
count_title_prince_novorusskiy;Polozhenchik;;;;;;;;;;;;;x
count_title_prince_female_novorusskiy;Polozhenochka;;;;;;;;;;;;;x
duke_title_prince_novorusskiy;Pahanovich;;;;;;;;;;;;;x
duke_title_prince_female_novorusskiy;Pahanova;;;;;;;;;;;;;x
king_title_prince_novorusskiy;Blatnov;;;;;;;;;;;;;x
king_title_prince_female_novorusskiy;Blatnova;;;;;;;;;;;;;x
emperor_title_prince_novorusskiy;Maloletka;;;;;;;;;;;;;x
emperor_title_prince_female_novorusskiy;Maloletka;;;;;;;;;;;;;x
barony_of_novorusskiy;Zona;;;;;;;;;;;;;x
county_of_novorusskiy;Rayon;;;;;;;;;;;;;x
duchy_of_novorusskiy;Oblast;;;;;;;;;;;;;x
kingdom_of_novorusskiy;Kray;;;;;;;;;;;;;x
empire_of_novorusskiy;Tzarstvo;;;;;;;;;;;;;x
oligarchic_republic_baron_novorusskiy;Mer;;;;;;;;;;;;;x
oligarchic_republic_baron_female_novorusskiy;Mer;;;;;;;;;;;;;x
oligarchic_republic_count_novorusskiy;Stavlennik;;;;;;;;;;;;;x
oligarchic_republic_count_female_novorusskiy;Stavlennitza;;;;;;;;;;;;;x
oligarchic_republic_duke_novorusskiy;Glava;;;;;;;;;;;;;x
oligarchic_republic_duke_female_novorusskiy;Glava;;;;;;;;;;;;;x
oligarchic_republic_king_novorusskiy;Predsidatel;;;;;;;;;;;;;x
oligarchic_republic_king_female_novorusskiy;Predsidatelnitza;;;;;;;;;;;;;x
oligarchic_republic_emperor_novorusskiy;Prezident;;;;;;;;;;x;;;
oligarchic_republic_emperor_female_novorusskiy;Prezidentsha;;;;;;;;;;x;;;
oligarchic_republic_barony_of_novorusskiy;Gorad;;;;;;;;;;;;;x
oligarchic_republic_county_of_novorusskiy;Rayon;;;;;;;;;;;;;x
oligarchic_republic_duchy_of_novorusskiy;Oblast;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_novorusskiy;Kray;;;;;;;;;;;;;x
oligarchic_republic_empire_of_novorusskiy;Respublika;;;;;;;;;;;;;x
baron_muscovite;Derzhatel;;;;;;;;;;;;;x
baron_female_muscovite;Derzhatelnitza;;;;;;;;;;;;;x
count_muscovite;Ispravnik;;;;;;;;;;;;;x
count_female_muscovite;Ispravnitza;;;;;;;;;;;;;x
duke_muscovite;Kniaz;;;;;;;;;;;;;x
duke_female_muscovite;Kniaginia;;;;;;;;;;;;;x
king_muscovite;Karol;;;;;;;;;;;;;x
king_female_muscovite;Karaleva;;;;;;;;;;;;;x
emperor_muscovite;Tzar;;;;;;;;;;;;;x
emperor_female_muscovite;Tzaritza;;;;;;;;;;;;;x
count_title_consort_muscovite;Izpravniha;;;;;;;;;;;;;x
count_title_consort_female_muscovite;Ispravnitzyn;;;;;;;;;;;;;x
duke_title_consort_muscovite;Kniaginia;;;;;;;;;;;;;x
duke_title_consort_female_muscovite;Kniaginin;;;;;;;;;;;;;x
king_title_consort_muscovite;Karaleva;;;;;;;;;;;;;x
king_title_consort_female_muscovite;Karalevchin;;;;;;;;;;;;;x
emperor_title_consort_muscovite;Tzarina;;;;;;;;;;;;;x
emperor_title_consort_female_muscovite;Tzaritzyn;;;;;;;;;;;;;x
count_title_prince_muscovite;Naslednik;;;;;;;;;;;;;x
count_title_prince_female_muscovite;Naslednitza;;;;;;;;;;;;;x
duke_title_prince_muscovite;Kniazhych;;;;;;;;;;;;;x
duke_title_prince_female_muscovite;Kniazhna;;;;;;;;;;;;;x
king_title_prince_muscovite;Karalevich;;;;;;;;;;;;;x
king_title_prince_female_muscovite;Karalevna;;;;;;;;;;;;;x
emperor_title_prince_muscovite;Tzarevich;;;;;;;;;;;;;x
emperor_title_prince_female_muscovite;Tzarevna;;;;;;;;;;;;;x
barony_of_muscovite;Volast;;;;;;;;;;;;;x
county_of_muscovite;Uezd;;;;;;;;;;;;;x
duchy_of_muscovite;Kniazhestvo;;;;;;;;;;;;;x
kingdom_of_muscovite;Karalevstvo;;;;;;;;;;;;;x
empire_of_muscovite;Tzarstvo;;;;;;;;;;;;;x
oligarchic_republic_baron_muscovite;Mer;;;;;;;;;;;;;x
oligarchic_republic_baron_female_muscovite;Mer;;;;;;;;;;;;;x
oligarchic_republic_count_muscovite;Stavlennik;;;;;;;;;;;;;x
oligarchic_republic_count_female_muscovite;Stavlennitza;;;;;;;;;;;;;x
oligarchic_republic_duke_muscovite;Glava;;;;;;;;;;;;;x
oligarchic_republic_duke_female_muscovite;Glava;;;;;;;;;;;;;x
oligarchic_republic_king_muscovite;Predsidatel;;;;;;;;;;;;;x
oligarchic_republic_king_female_muscovite;Predsidatelnitza;;;;;;;;;;;;;x
oligarchic_republic_emperor_muscovite;Prezident;;;;;;;;;;x;;;
oligarchic_republic_emperor_female_muscovite;Prezidentsha;;;;;;;;;;x;;;
oligarchic_republic_barony_of_muscovite;Gorad;;;;;;;;;;;;;x
oligarchic_republic_county_of_muscovite;Rayon;;;;;;;;;;;;;x
oligarchic_republic_duchy_of_muscovite;Oblast;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_muscovite;Kray;;;;;;;;;;;;;x
oligarchic_republic_empire_of_muscovite;Respublika;;;;;;;;;;;;;x
city_baron_muscovite;Mer;;;;;;;;;;;;;x
city_baron_female_muscovite;Mer;;;;;;;;;;;;;x
city_count_muscovite;Stavlennik;;;;;;;;;;;;;x
city_count_female_muscovite;Stavlennitza;;;;;;;;;;;;;x
city_duke_muscovite;Glava;;;;;;;;;;;;;x
city_duke_female_muscovite;Glava;;;;;;;;;;;;;x
city_king_muscovite;Predsidatel;;;;;;;;;;;;;x
city_king_female_muscovite;Predisdatelnitza;;;;;;;;;;;;;x
city_emperor_muscovite;Prezident;;;;;;;;;;x;;;
city_emperor_female_muscovite;Prezidentsha;;;;;;;;;;x;;;
city_barony_of_muscovite;Gorad;;;;;;;;;;;;;x
city_county_of_muscovite;Rayon;;;;;;;;;;;;;x
city_duchy_of_muscovite;Oblast;;;;;;;;;;;;;x
city_kingdom_of_muscovite;Kray;;;;;;;;;;;;;x
city_empire_of_muscovite;Respublika;;;;;;;;;;;;;x
tribal_baron_muscovite;Smotriaschiy;;;;;;;;;;;;;x
tribal_duke_muscovite;Vozhd;;;;;;;;;;;;;x
tribal_king_muscovite;Grand Vozhd;;;;;;;;;;;;;x
tribal_emperor_muscovite;Tzar;;;;;;;;;;;;;x

baron_crimean;Derzhatel;;;;;;;;;;;;;x
baron_female_crimean;Derzhatelnitza;;;;;;;;;;;;;x
count_crimean;Ispravnik;;;;;;;;;;;;;x
count_female_crimean;Ispravnitza;;;;;;;;;;;;;x
duke_crimean;Kniaz;;;;;;;;;;;;;x
duke_female_crimean;Kniaginia;;;;;;;;;;;;;x
king_crimean;Karol;;;;;;;;;;;;;x
king_female_crimean;Karaleva;;;;;;;;;;;;;x
emperor_crimean;Tzar;;;;;;;;;;;;;x
emperor_female_crimean;Tzaritza;;;;;;;;;;;;;x
count_title_consort_crimean;Izpravniha;;;;;;;;;;;;;x
count_title_consort_female_crimean;Ispravnitzyn;;;;;;;;;;;;;x
duke_title_consort_crimean;Kniaginia;;;;;;;;;;;;;x
duke_title_consort_female_crimean;Kniaginin;;;;;;;;;;;;;x
king_title_consort_crimean;Karaleva;;;;;;;;;;;;;x
king_title_consort_female_crimean;Karalevchin;;;;;;;;;;;;;x
emperor_title_consort_crimean;Tzarina;;;;;;;;;;;;;x
emperor_title_consort_female_crimean;Tzaritzyn;;;;;;;;;;;;;x
count_title_prince_crimean;Naslednik;;;;;;;;;;;;;x
count_title_prince_female_crimean;Naslednitza;;;;;;;;;;;;;x
duke_title_prince_crimean;Kniazhych;;;;;;;;;;;;;x
duke_title_prince_female_crimean;Kniazhna;;;;;;;;;;;;;x
king_title_prince_crimean;Karalevich;;;;;;;;;;;;;x
king_title_prince_female_crimean;Karalevna;;;;;;;;;;;;;x
emperor_title_prince_crimean;Tzarevich;;;;;;;;;;;;;x
emperor_title_prince_female_crimean;Tzarevna;;;;;;;;;;;;;x
barony_of_crimean;Volast;;;;;;;;;;;;;x
county_of_crimean;Uezd;;;;;;;;;;;;;x
duchy_of_crimean;Kniazhestvo;;;;;;;;;;;;;x
kingdom_of_crimean;Karalevstvo;;;;;;;;;;;;;x
empire_of_crimean;Tzarstvo;;;;;;;;;;;;;x
oligarchic_republic_baron_crimean;Mer;;;;;;;;;;;;;x
oligarchic_republic_baron_female_crimean;Mer;;;;;;;;;;;;;x
oligarchic_republic_count_crimean;Stavlennik;;;;;;;;;;;;;x
oligarchic_republic_count_female_crimean;Stavlennitza;;;;;;;;;;;;;x
oligarchic_republic_duke_crimean;Glava;;;;;;;;;;;;;x
oligarchic_republic_duke_female_crimean;Glava;;;;;;;;;;;;;x
oligarchic_republic_king_crimean;Predsidatel;;;;;;;;;;;;;x
oligarchic_republic_king_female_crimean;Predsidatelnitza;;;;;;;;;;;;;x
oligarchic_republic_emperor_crimean;Prezident;;;;;;;;;;x;;;
oligarchic_republic_emperor_female_crimean;Prezidentsha;;;;;;;;;;x;;;
oligarchic_republic_barony_of_crimean;Gorad;;;;;;;;;;;;;x
oligarchic_republic_county_of_crimean;Rayon;;;;;;;;;;;;;x
oligarchic_republic_duchy_of_crimean;Oblast;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_crimean;Kray;;;;;;;;;;;;;x
oligarchic_republic_empire_of_crimean;Respublika;;;;;;;;;;;;;x
city_baron_crimean;Mer;;;;;;;;;;;;;x
city_baron_female_crimean;Mer;;;;;;;;;;;;;x
city_count_crimean;Stavlennik;;;;;;;;;;;;;x
city_count_female_crimean;Stavlennitza;;;;;;;;;;;;;x
city_duke_crimean;Glava;;;;;;;;;;;;;x
city_duke_female_crimean;Glava;;;;;;;;;;;;;x
city_king_crimean;Predsidatel;;;;;;;;;;;;;x
city_king_female_crimean;Predisdatelnitza;;;;;;;;;;;;;x
city_emperor_crimean;Prezident;;;;;;;;;;x;;;
city_emperor_female_crimean;Prezidentsha;;;;;;;;;;x;;;
city_barony_of_crimean;Gorad;;;;;;;;;;;;;x
city_county_of_crimean;Rayon;;;;;;;;;;;;;x
city_duchy_of_crimean;Oblast;;;;;;;;;;;;;x
city_kingdom_of_crimean;Kray;;;;;;;;;;;;;x
city_empire_of_crimean;Respublika;;;;;;;;;;;;;x
tribal_baron_crimean;Smotriaschiy;;;;;;;;;;;;;x
tribal_duke_crimean;Vozhd;;;;;;;;;;;;;x
tribal_king_crimean;Grand Vozhd;;;;;;;;;;;;;x
tribal_emperor_crimean;Tzar;;;;;;;;;;;;;x

baron_kaliningrader;Derzhatel;;;;;;;;;;;;;x
baron_female_kaliningrader;Derzhatelnitza;;;;;;;;;;;;;x
count_kaliningrader;Ispravnik;;;;;;;;;;;;;x
count_female_kaliningrader;Ispravnitza;;;;;;;;;;;;;x
duke_kaliningrader;Kniaz;;;;;;;;;;;;;x
duke_female_kaliningrader;Kniaginia;;;;;;;;;;;;;x
king_kaliningrader;Karol;;;;;;;;;;;;;x
king_female_kaliningrader;Karaleva;;;;;;;;;;;;;x
emperor_kaliningrader;Tzar;;;;;;;;;;;;;x
emperor_female_kaliningrader;Tzaritza;;;;;;;;;;;;;x
count_title_consort_kaliningrader;Izpravniha;;;;;;;;;;;;;x
count_title_consort_female_kaliningrader;Ispravnitzyn;;;;;;;;;;;;;x
duke_title_consort_kaliningrader;Kniaginia;;;;;;;;;;;;;x
duke_title_consort_female_kaliningrader;Kniaginin;;;;;;;;;;;;;x
king_title_consort_kaliningrader;Karaleva;;;;;;;;;;;;;x
king_title_consort_female_kaliningrader;Karalevchin;;;;;;;;;;;;;x
emperor_title_consort_kaliningrader;Tzarina;;;;;;;;;;;;;x
emperor_title_consort_female_kaliningrader;Tzaritzyn;;;;;;;;;;;;;x
count_title_prince_kaliningrader;Naslednik;;;;;;;;;;;;;x
count_title_prince_female_kaliningrader;Naslednitza;;;;;;;;;;;;;x
duke_title_prince_kaliningrader;Kniazhych;;;;;;;;;;;;;x
duke_title_prince_female_kaliningrader;Kniazhna;;;;;;;;;;;;;x
king_title_prince_kaliningrader;Karalevich;;;;;;;;;;;;;x
king_title_prince_female_kaliningrader;Karalevna;;;;;;;;;;;;;x
emperor_title_prince_kaliningrader;Tzarevich;;;;;;;;;;;;;x
emperor_title_prince_female_kaliningrader;Tzarevna;;;;;;;;;;;;;x
barony_of_kaliningrader;Volast;;;;;;;;;;;;;x
county_of_kaliningrader;Uezd;;;;;;;;;;;;;x
duchy_of_kaliningrader;Kniazhestvo;;;;;;;;;;;;;x
kingdom_of_kaliningrader;Karalevstvo;;;;;;;;;;;;;x
empire_of_kaliningrader;Tzarstvo;;;;;;;;;;;;;x
oligarchic_republic_baron_kaliningrader;Mer;;;;;;;;;;;;;x
oligarchic_republic_baron_female_kaliningrader;Mer;;;;;;;;;;;;;x
oligarchic_republic_count_kaliningrader;Stavlennik;;;;;;;;;;;;;x
oligarchic_republic_count_female_kaliningrader;Stavlennitza;;;;;;;;;;;;;x
oligarchic_republic_duke_kaliningrader;Glava;;;;;;;;;;;;;x
oligarchic_republic_duke_female_kaliningrader;Glava;;;;;;;;;;;;;x
oligarchic_republic_king_kaliningrader;Predsidatel;;;;;;;;;;;;;x
oligarchic_republic_king_female_kaliningrader;Predsidatelnitza;;;;;;;;;;;;;x
oligarchic_republic_emperor_kaliningrader;Prezident;;;;;;;;;;x;;;
oligarchic_republic_emperor_female_kaliningrader;Prezidentsha;;;;;;;;;;x;;;
oligarchic_republic_barony_of_kaliningrader;Gorad;;;;;;;;;;;;;x
oligarchic_republic_county_of_kaliningrader;Rayon;;;;;;;;;;;;;x
oligarchic_republic_duchy_of_kaliningrader;Oblast;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_kaliningrader;Kray;;;;;;;;;;;;;x
oligarchic_republic_empire_of_kaliningrader;Respublika;;;;;;;;;;;;;x
city_baron_kaliningrader;Mer;;;;;;;;;;;;;x
city_baron_female_kaliningrader;Mer;;;;;;;;;;;;;x
city_count_kaliningrader;Stavlennik;;;;;;;;;;;;;x
city_count_female_kaliningrader;Stavlennitza;;;;;;;;;;;;;x
city_duke_kaliningrader;Glava;;;;;;;;;;;;;x
city_duke_female_kaliningrader;Glava;;;;;;;;;;;;;x
city_king_kaliningrader;Predsidatel;;;;;;;;;;;;;x
city_king_female_kaliningrader;Predisdatelnitza;;;;;;;;;;;;;x
city_emperor_kaliningrader;Prezident;;;;;;;;;;x;;;
city_emperor_female_kaliningrader;Prezidentsha;;;;;;;;;;x;;;
city_barony_of_kaliningrader;Gorad;;;;;;;;;;;;;x
city_county_of_kaliningrader;Rayon;;;;;;;;;;;;;x
city_duchy_of_kaliningrader;Oblast;;;;;;;;;;;;;x
city_kingdom_of_kaliningrader;Kray;;;;;;;;;;;;;x
city_empire_of_kaliningrader;Respublika;;;;;;;;;;;;;x
tribal_baron_kaliningrader;Smotriaschiy;;;;;;;;;;;;;x
tribal_duke_kaliningrader;Vozhd;;;;;;;;;;;;;x
tribal_king_kaliningrader;Grand Vozhd;;;;;;;;;;;;;x
tribal_emperor_kaliningrader;Tzar;;;;;;;;;;;;;x

baron_pietrovan;Derzhatel;;;;;;;;;;;;;x
baron_female_pietrovan;Derzhatelnitza;;;;;;;;;;;;;x
count_pietrovan;Ispravnik;;;;;;;;;;;;;x
count_female_pietrovan;Ispravnitza;;;;;;;;;;;;;x
duke_pietrovan;Kniaz;;;;;;;;;;;;;x
duke_female_pietrovan;Kniaginia;;;;;;;;;;;;;x
king_pietrovan;Karol;;;;;;;;;;;;;x
king_female_pietrovan;Karaleva;;;;;;;;;;;;;x
emperor_pietrovan;Tzar;;;;;;;;;;;;;x
emperor_female_pietrovan;Tzaritza;;;;;;;;;;;;;x
count_title_consort_pietrovan;Izpravniha;;;;;;;;;;;;;x
count_title_consort_female_pietrovan;Ispravnitzyn;;;;;;;;;;;;;x
duke_title_consort_pietrovan;Kniaginia;;;;;;;;;;;;;x
duke_title_consort_female_pietrovan;Kniaginin;;;;;;;;;;;;;x
king_title_consort_pietrovan;Karaleva;;;;;;;;;;;;;x
king_title_consort_female_pietrovan;Karalevchin;;;;;;;;;;;;;x
emperor_title_consort_pietrovan;Tzarina;;;;;;;;;;;;;x
emperor_title_consort_female_pietrovan;Tzaritzyn;;;;;;;;;;;;;x
count_title_prince_pietrovan;Naslednik;;;;;;;;;;;;;x
count_title_prince_female_pietrovan;Naslednitza;;;;;;;;;;;;;x
duke_title_prince_pietrovan;Kniazhych;;;;;;;;;;;;;x
duke_title_prince_female_pietrovan;Kniazhna;;;;;;;;;;;;;x
king_title_prince_pietrovan;Karalevich;;;;;;;;;;;;;x
king_title_prince_female_pietrovan;Karalevna;;;;;;;;;;;;;x
emperor_title_prince_pietrovan;Tzarevich;;;;;;;;;;;;;x
emperor_title_prince_female_pietrovan;Tzarevna;;;;;;;;;;;;;x
barony_of_pietrovan;Volost;;;;;;;;;;;;;x
county_of_pietrovan;Uezd;;;;;;;;;;;;;x
duchy_of_pietrovan;Kniazhestvo;;;;;;;;;;;;;x
kingdom_of_pietrovan;Karalevstvo;;;;;;;;;;;;;x
empire_of_pietrovan;Tzarstvo;;;;;;;;;;;;;x
oligarchic_republic_baron_pietrovan;Mer;;;;;;;;;;;;;x
oligarchic_republic_baron_female_pietrovan;Mer;;;;;;;;;;;;;x
oligarchic_republic_count_pietrovan;Stavlennik;;;;;;;;;;;;;x
oligarchic_republic_count_female_pietrovan;Stavlennitza;;;;;;;;;;;;;x
oligarchic_republic_duke_pietrovan;Glava;;;;;;;;;;;;;x
oligarchic_republic_duke_female_pietrovan;Glava;;;;;;;;;;;;;x
oligarchic_republic_king_pietrovan;Predsidatel;;;;;;;;;;;;;x
oligarchic_republic_king_female_pietrovan;Predsidatelnitza;;;;;;;;;;;;;x
oligarchic_republic_emperor_pietrovan;Prezident;;;;;;;;;;x;;;
oligarchic_republic_emperor_female_pietrovan;Prezidentsha;;;;;;;;;;x;;;
oligarchic_republic_barony_of_pietrovan;Gorod;;;;;;;;;;;;;x
oligarchic_republic_county_of_pietrovan;Rayon;;;;;;;;;;;;;x
oligarchic_republic_duchy_of_pietrovan;Oblast;;;;;;;;;;;;;x
oligarchic_republic_kingdom_of_pietrovan;Kray;;;;;;;;;;;;;x
oligarchic_republic_empire_of_pietrovan;Respublika;;;;;;;;;;;;;x
city_baron_pietrovan;Mer;;;;;;;;;;;;;x
city_baron_female_pietrovan;Mer;;;;;;;;;;;;;x
city_count_pietrovan;Stavlennik;;;;;;;;;;;;;x
city_count_female_pietrovan;Stavlennitza;;;;;;;;;;;;;x
city_duke_pietrovan;Glava;;;;;;;;;;;;;x
city_duke_female_pietrovan;Glava;;;;;;;;;;;;;x
city_king_pietrovan;Predsidatel;;;;;;;;;;;;;x
city_king_female_pietrovan;Predsidatelnitza;;;;;;;;;;;;;x
city_emperor_pietrovan;Prezident;;;;;;;;;;x;;;
city_emperor_female_pietrovan;Prezidentsha;;;;;;;;;;x;;;
city_barony_of_pietrovan;Gorod;;;;;;;;;;;;;x
city_county_of_pietrovan;Rayon;;;;;;;;;;;;;x
city_duchy_of_pietrovan;Oblast;;;;;;;;;;;;;x
city_kingdom_of_pietrovan;Kray;;;;;;;;;;;;;x
city_empire_of_pietrovan;Respublika;;;;;;;;;;;;;x
tribal_baron_pietrovan;Smotriaschiy;;;;;;;;;;;;;x
tribal_duke_pietrovan;Vozhd;;;;;;;;;;;;;x
tribal_king_pietrovan;Grand Vozhd;;;;;;;;;;;;;x
tribal_emperor_pietrovan;Tzar;;;;;;;;;;;;;x
baron_pomoran;Derzhatel;;;;;;;;;;;;;x
baron_female_pomoran;Derzhatelnitza;;;;;;;;;;;;;x
count_pomoran;Ispravnik;;;;;;;;;;;;;x
count_female_pomoran;Ispravnitza;;;;;;;;;;;;;x
duke_pomoran;Kniaz;;;;;;;;;;;;;x
duke_female_pomoran;Kniaginia;;;;;;;;;;;;;x
king_pomoran;Korol;;;;;;;;;;;;;x
king_female_pomoran;Koroleva;;;;;;;;;;;;;x
emperor_pomoran;Tzar;;;;;;;;;;;;;x
emperor_female_pomoran;Tzaritza;;;;;;;;;;;;;x
count_title_consort_pomoran;Izpravniha;;;;;;;;;;;;;x
count_title_consort_female_pomoran;Ispravnitzyn;;;;;;;;;;;;;x
duke_title_consort_pomoran;Kniaginia;;;;;;;;;;;;;x
duke_title_consort_female_pomoran;Kniaginin;;;;;;;;;;;;;x
king_title_consort_pomoran;Karaleva;;;;;;;;;;;;;x
king_title_consort_female_pomoran;Karalevchin;;;;;;;;;;;;;x
emperor_title_consort_pomoran;Tzarina;;;;;;;;;;;;;x
emperor_title_consort_female_pomoran;Tzaritzyn;;;;;;;;;;;;;x
count_title_prince_pomoran;Naslednik;;;;;;;;;;;;;x
count_title_prince_female_pomoran;Naslednitza;;;;;;;;;;;;;x
duke_title_prince_pomoran;Kniazhych;;;;;;;;;;;;;x
duke_title_prince_female_pomoran;Kniazhna;;;;;;;;;;;;;x
king_title_prince_pomoran;Karalevich;;;;;;;;;;;;;x
king_title_prince_female_pomoran;Karalevna;;;;;;;;;;;;;x
emperor_title_prince_pomoran;Tzarevich;;;;;;;;;;;;;x
emperor_title_prince_female_pomoran;Tzarevna;;;;;;;;;;;;;x
barony_of_pomoran;Volost;;;;;;;;;;;;;x
county_of_pomoran;Uezd;;;;;;;;;;;;;x
duchy_of_pomoran;Kniazhestvo;;;;;;;;;;;;;x
kingdom_of_pomoran;Korolevstvo;;;;;;;;;;;;;x
empire_of_pomoran;Tzarstvo;;;;;;;;;;;;;x
oligarchic_republic_baron_pomoran;Mer;;;;;;;;;;;;;x
