secret_religious_society_finnish_pagan_desc_REAL;Even under the rule of another religion, the Suomenusko faith lives strong in some people. Communing with nature, they find their gods in the quiet places of the world. Among the trees, the brooks and the light of the moon, where they worship their divine kings in secret. But silence does not last forever, and it will soon be shattered by the storming in of Ukko on his chariot of thunder, his bolts of lightning striking the faithless to ash.;Même sous le règne d'une autre religion, la foi suomenusko est très ancrée en certaines personnes. Communiant avec la nature, ils trouvent leurs dieux dans les lieux tranquilles du monde. Parmi les arbres, les ruisseaux et la lumière de la lune, où ils adorent leurs rois divins en secret. Mais le silence ne dure pas éternellement, et il sera bientôt brisé par l'assaut d'Ukko sur son char de tonnerre, sa foudre réduisant les infidèles en cendres.;Selbst unter der Vorherrschaft einer anderen Religion ist der Suomenusko-Glaube in manchen Leuten auch weiterhin sehr stark verwurzelt. In der Zwiesprache mit der Natur finden sie ihre Götter an den stillen Orten der Welt, unter Bäumen, an Bächen und im Licht des Mondes, wo sie ihre göttlichen Könige heimlich anbeten können. Doch die Stille währt nicht ewig und wird bald durch das Heranstürmen von Ukko auf seinem Streitwagen des Donners und seine Blitze zerschlagen, die alle Ungläubigen zu Asche verbrennen.;;Incluso bajo el mandato de otra religión, la fe suomenusca vive con fuerza en el interior de algunos. Comulgan con la naturaleza y encuentran a sus dioses en los sitios en calma del mundo. Entre los árboles, en los arroyos y a la luz de la luna, donde adoran a sus reyes divinos a escondidas. Pero el silencio no es sempiterno y pronto quedará roto por la irrupción de Ukko, quien, montado sobre su carro de trueno, reducirá a cenizas a los infieles con sus rayos.;;;;;;;;;x
secret_religious_society_slavic_pagan_desc_REAL;Their identities marked by hidden axe amulets illustrating their devotion to Perun, underground Slavic curates pray in wild storms, their voices consumed by the thunder. In time they know that those who hunt them will be as powerless against the coming of Perun as the oak is against the lightning.;Leur identité affirmée par une amulette cachée en forme de hache illustrant leur dévotion pour Péroun, les prêtres slaves prient secrètement lors de violentes tempêtes, la voix couverte par le tonnerre. Avec le temps, ils savent que ceux qui les chassent seront aussi impuissants face à la venue de Péroun que le chêne l'est face à la foudre.;Slawische Kuraten des Untergrunds, die an verborgenen Axt-Amuletten zu erkennen sind, beten in starken Stürmen, in denen ihre Stimmen vom Donner verschlungen werden. Sie wissen, dass eine Zeit kommen wird, in der diejenigen, die Jagd auf sie machen, gegen das Kommen von Perun so hilflos sein werden wie die Eiche gegen den Blitz.;;Los vicarios eslavos clandestinos llevan su identidad marcada por amuletos de hacha ocultos que ilustran su devoción por Perún. Rezan en las virulentas tormentas, cuando el trueno consume sus voces. Al final, saben que aquellos que les dan caza quedarán tan impotentes ante la llegada de Perún como un roble ante un rayo.;;;;;;;;;x
secret_religious_society_tengri_pagan_desc_REAL;No matter how far you travel, and no matter what unbelievers say, you are always under the Heavenly Father, and standing upon the Earth Mother. This is how the followers of Tengri can be so certain in their faith that they follow it even in the face of persecution. All they have to do to prove their faith is to lift their eyes towards Tengri of the Blue Sky above, feel the protection nature provides, and let their Wind Horses ride in prayer to a better place.;Peu importe la distance à laquelle vous voyagez, et peu importe ce que les incrédules disent, vous êtes toujours en dessous du Père céleste, et au-dessus de la Terre Mère. C'est ainsi que les adeptes de Tengri peuvent être si assurés dans leur foi, au point de la suivre même lorsqu'ils sont persécutés. Tout ce qu'ils ont à faire pour prouver leur foi est de lever les yeux vers Tengri du ciel bleu, sentir la protection que la nature leur fournit, et laisser leurs Chevaux du Vent les conduire, par la prière, vers un monde meilleur.;Ganz gleich, wie weit sie reisen und was die Ungläubigen sagen, sind sie immer unter dem Himmelsvater und stehen auf der Mutter Erde. Daher können die Anhänger von Tengri so stark von ihrem Glauben überzeugt sein, dass sie selbst angesichts einer Verfolgung an ihm festhalten. Um ihren Glauben zu beweisen, brauchen sie lediglich den Blick auf Tengri, den blauen Himmel, zu richten, den Schutz zu spüren, den die Natur bietet, und ihre Windpferde im Gebet an einen besseren Ort reiten zu lassen.;;No importa cuán lejos hayas viajado, ni lo que digan los paganos: siempre estarás bajo el Padre Celestial y sobre la Madre Tierra. Así es cómo los seguidores de Tengri están tan seguros sobre la fe que siguen, aun cuando son perseguidos. Todo lo que deben hacer para demostrar su fe es alzar la vista hacia Tengri, allá en el cielo azul, sentir la protección que les brinda la naturaleza y dejar que sus caballos del viento cabalguen en sus oraciones por un lugar mejor.;;;;;;;;;x
secret_religious_society_aztec_desc_REAL;The faithful Aztecs bravely worship their high God, the warrior Huitzilopochtli, despite being surrounded by enemies on every side. If they stay true and send him human sacrifices as gifts, he will lead them to a new dawn, a glorious conquest of fire and blood.;Les fidèles aztèques adorent courageusement leur grand Dieu, le guerrier Huitzilopochtli, bien qu'entourés d'ennemis. S'ils lui restent fidèles et envoient des sacrifices humains, il les conduira à une nouvelle aurore, une conquête glorieuse du feu et du sang.;Die gläubigen Azteken verehren tapfer ihren höchsten Gott, den Krieger Huitzilopochtli, obwohl sie auf allen Seiten von Feinden bedrängt werden. Wenn sie ihrem Glauben treu sind und ihm Menschenopfer darbringen, wird er sie zu einer neuen Morgendämmerung führen, einer glorreichen Eroberung von Feuer und Blut.;;Los fervientes aztecas veneran valerosamente a su dios, el guerrero Huitzilopochtli, a pesar de verse completamente rodeados por sus enemigos. Si mantienen su fe y le envían sacrificios humanos como obsequio, los liderará hasta un nuevo comienzo, una conquista gloriosa de fuego y sangre.;;;;;;;;;x
secret_religious_society_aztec_reformed_desc_REAL;The faithful Aztecs bravely worship their high God, the warrior Huitzilopochtli, despite being surrounded by enemies on every side. If they stay true and send him human sacrifices as gifts, he will lead them to a new dawn, a glorious conquest of fire and blood.;Les fidèles aztèques adorent courageusement leur grand Dieu, le guerrier Huitzilopochtli, bien qu'entourés d'ennemis. S'ils lui restent fidèles et envoient des sacrifices humains, il les conduira à une nouvelle aurore, une conquête glorieuse du feu et du sang.;Die gläubigen Azteken verehren tapfer ihren höchsten Gott, den Krieger Huitzilopochtli, obwohl sie auf allen Seiten von Feinden bedrängt werden. Wenn sie ihrem Glauben treu sind und ihm Menschenopfer darbringen, wird er sie zu einer neuen Morgendämmerung führen, einer glorreichen Eroberung von Feuer und Blut.;;Los fervientes aztecas veneran valerosamente a su dios, el guerrero Huitzilopochtli, a pesar de verse completamente rodeados por sus enemigos. Si mantienen su fe y le envían sacrificios humanos como obsequio, los liderará hasta un nuevo comienzo, una conquista gloriosa de fuego y sangre.;;;;;;;;;x
secret_religious_society_west_african_pagan_desc_REAL;As preachers proselytize, there are those who play their part, but in secret turn to the forces around them. No other gods have shown them the small miracles of the world, or the sheer divinity of life and existence. They tell each other stories of how faith does not reside in some otherworldly realm, but in the trees around them, the rocks by their feet, and the waters they drink of.;Lorsque les prédicateurs font du prosélytisme, certains jouent leur rôle, mais en secret se tournent vers les forces autour d'eux. Aucun autre dieu ne leur a montré les petits miracles du monde, ni la pure divinité de la vie. Ils disent que la foi ne réside pas dans un royaume surnaturel, mais dans les arbres autour d'eux, les pierres sous leurs pieds, et l'eau qu'ils boivent.;Wenn Priester Andersgläubige bekehren, halten sich einige an die ihnen zugedachte Rolle, wenden sich jedoch heimlich den Kräften zu, die sie umgeben. Keine anderen Götter haben ihnen die kleinen Wunder der Welt oder die reine Göttlichkeit des Lebens und des Daseins gezeigt. Sie erzählen einander Geschichten darüber, dass der Glaube nicht in irgendeinem jenseitigen Reich ruht, sondern in den Bäumen um sie herum, den Steinen zu ihren Füßen und den Gewässern, aus denen sie trinken.;;Mientras los predicadores hacen proselitismo, hay quienes juegan su papel pero, en secreto, se encomiendan a las fuerzas que los rodean. Los otros dioses no les han mostrado los pequeños milagros del mundo, ni la divinidad pura de la vida y la existencia. Se cuentan historias entre ellos, sobre cómo la fe no reside en un reino sobrenatural, sino en los árboles que se alzan a su alrededor, en las rocas que pisan y en las aguas que beben.;;;;;;;;;x
secret_religious_society_zun_pagan_desc_REAL;The secret followers of Zun have little need for foreign faiths. The answer to every theological challenge and every moment of doubt is right in the sky above them, every day, without fail. It is what brings life and hope, deserving of every prostration. Just as Zun never fails to bring warmth to the earth and drive the night away, his followers will rise on the other side of their own long night.;Les fidèles secrets de Zun ont peu besoin de croyances étrangères. La réponse à chaque défi théologique et chaque moment de doute est juste dans le ciel au-dessus d'eux, chaque jour, sans faute. C'est ce qui apporte la vie et l'espoir, méritant de toute prostration. Tout comme Zun ne manque jamais d'apporter la chaleur à la terre et de chasser la nuit, ses fidèles se lèveront après leur longue nuit.;Die heimlichen Anhänger von Zun haben nur wenig Bedarf an fremden Religionen. Die Antwort auf jede theologische Herausforderung und jeden Augenblick des Zweifels steht jeden Tag und ohne jemals auszubleiben am Himmel über ihren Köpfen selbst geschrieben. Das ist es, was Leben und Hoffnung bringt und wofür sich jede Niederwerfung lohnt. Genau so, wie Zun immer wieder aufs Neue der Erde Wärme bringt und die Nacht vertreibt, erheben sich auch seine Anhänger auf der anderen Seite ihrer eigenen langen Nacht wieder.;;Los seguidores secretos de Zun no necesitan ninguna otra fe. La respuesta a toda cuestión teológica y a todo momento de duda se encuentra justo en el cielo que los cubre, cada día, sin falta. Es lo que les otorga la vida y la esperanza, merecedor de la postración de todos. Al igual que Zun nunca falla a la hora de repartir calor y ahuyentar la oscuridad, sus seguidores se alzarán al otro lado de su propia larga noche.;;;;;;;;;x

secret_religious_society_template_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;;;;;;x
secret_religious_society_template_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;;;;;;x
secret_religious_society_template_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;;;;;;x
secret_religious_society_template_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;;;;;;x
secret_religious_society_template_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;;;;;;x
secret_religious_society_template_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;;;;;;x
secret_religious_society_template_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;;;;;;x
secret_religious_society_template_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;;;;;;x
